character_name,character_speech
barnepigen ,"nora 
å gid jeg kunde rive dem i hundred tusend 
stykker 
"
nora ,"barnepigen 
bevares  de kan godt sættes istand  bare 
lidt tålmodighed 
"
barnepigen ,"nora 
ja  jeg vil gå hen og få fru linde til at 
hjælpe mig 
"
barnepigen ,"barnepigen 
nu ud igen  i dette stygge vejr  fru nora 
forkøler sig  – blir syg 
"
nora ,"nora 
å  det var ikke det værste  – hvorledes 
har børnene det 
"
barnepigen ,"barnepigen 
de stakkers småkryb leger med julegaverne  
men –
​
nora 
spør de tidt efter mig 
"
nora ,"barnepigen 
de er jo så vant til at ha’e mamma om sig 
"
barnepigen ,"nora 
ja men  anne marie   jeg kan ikke herefter 
være så meget sammen med dem som før 
"
nora ,"barnepigen 
nå  småbørn vænner sig til alleting 
"
barnepigen ,"nora 
tror du det  tror du  de vilde glemme sin 
mamma  hvis hun var ganske borte 
"
nora ,"barnepigen 
bevares  – ganske borte 
"
barnepigen ,"nora 
hør  sig mig  anne marie  – det har jeg 
så ofte tænkt på  – hvorledes kunde du bære 
over dit hjerte at sætte dit barn ud til fremmede 
"
nora ,"barnepigen 
men det måtte jeg jo  når jeg skulde være 
amme for lille nora 
"
barnepigen ,"nora 
ja men at du vilde det 
"
nora ,"barnepigen 
når jeg kunde få en så god plads  en fattig 
pige  som er kommen i ulykke  må være glad 
til  for det slette menneske gjorde jo ingenting 
for mig 
"
barnepigen ,"nora 
men din datter har da visst glemt dig 
"
nora ,"barnepigen 
å nej såmæn har hun ikke  hun skrev da 
til mig  både da hun gik til præsten og da hun 
var blevet gift 
"
barnepigen ,"nora 
 
du gamle anne marie  du var en god moder 
for mig  da jeg var liden 
"
nora ,"barnepigen 
lille nora  stakker  havde jo ingen anden 
mor end jeg 
"
nora ,"nora 
og hvis de små ingen anden havde  så ved 
jeg nok  at du vilde –  snak  snak  snak   gå ind til dem  nu må jeg –  imorgen 
skal du få se  hvor dejlig jeg skal bli 
"
frulinde ,"barnepigen 
ja  der blir såmæn ingen på hele ballet så 
dejlig som fru nora 
"
nora ,"
nora 
 
å  hvis jeg turde gå ud  hvis bare ingen 
kom  hvis​ her bare ikke hændte noget her  
hjemme imens  dum snak  der kommer ingen  
bare ikke tænke  børste af muffen  dejlige 
handsker  dejlige handsker  slå det hen  slå det 
hen  en  to  tre  fire  fem  sex –  ah  
der kommer de – 
"
frulinde ,"
nora 
å  er det dig  kristine  der er vel ingen 
andre derude  – hvor det var godt  at du kom 
"
nora ,"frulinde 
jeg hører  du har været oppe og spurgt 
efter mig 
"
frulinde ,"nora 
ja  jeg gik just forbi  der er noget  du 
endelig må hjælpe mig med  lad os sætte os 
her i sofaen  se her  der skal være kostume  
bal imorgenaften ovenpå hos konsul stenborgs  
og nu vil torvald  at jeg skal være neapolitansk 
fiskerpige og danse tarantella  for den lærte jeg 
på capri 
"
nora ,"frulinde 
se  se  du skal give en hel forestilling 
"
fru ,"nora 
ja torvald siger  jeg bør gøre det  se  
her har jeg dragten  den lod torvald sy til mig 
dernede  men nu er det altsammen så forrevet  
og jeg ved slet ikke –
"
nora ,"frulinde 
å det skal vi snart få istand  det er jo ikke 
andet end besætningen  som er gået lidt løs hist og 
her  nål og tråd  nå  her har vi jo hvad vi 
behøver 
"
frulinde ,"nora 
å hvor det er snilt af dig 
"
nora ,"fru linde 
 
så du skal altså være forklædt imorgen  
nora  ved du hvad  – da kommer jeg hen et 
øjeblik og ser dig pyntet  men jeg har jo rent 
glemt at takke dig for den hyggelige aften igår 
"
fru ,"nora 
 
å igår synes jeg ikke her var så hyggeligt  
som det plejer  – du skulde kommet lidt før til 
byen  kristine  – ja  torvald forstår rigtignok 
at gøre hjemmet fint og dejligt 
"
nora ,"frulinde 
du ikke mindre  tænker jeg  du er vel ikke​ 
for ingenting din faders datter  men sig mig  er 
doktor rank altid så nedstemt som igår 
"
fru ,"nora 
nej  igår var det svært påfaldende  men 
han bærer forresten på en meget farlig sygdom  
han har tæring i rygmarven  stakker  jeg skal 
sige dig  hans fader var et væmmeligt menneske  
som holdt elskerinder og sådant noget  og der  
for blev sønnen sygelig fra barndommen af  for  
står du 
"
nora ,"fru linde 
 
men kæreste  bedste nora  hvor får du sligt 
at vide 
"
frulinde ,"nora 
 
pyt  – når man har tre børn  så får en 
undertiden besøg af – af fruer  som er så halv  
vejs lægekyndige  og de fortæller en jo et og 
andet 
"
nora ,"fru linde 
 
kommer doktor rank hver dag her i huset 
"
frulinde ,"nora 
hver evige dag  han er jo torvalds bedste 
ungdomsven  og min gode ven også  doktor 
rank hører ligesom huset til 
"
nora ,"frulinde 
men sig mig du  er den mand fuldt oprigtig  
jeg mener  vil han ikke gerne sige folk be  
hageligheder 
"
frulinde ,"nora 
nej tvertimod  hvor falder du på det 
"
nora ,"frulinde 
da du igår forestilled mig for ham  for  
sikred han  at han ofte havde hørt mit navn her 
i huset  men siden mærked jeg  at din mand 
slet ikke havde noget begreb om  hvem jeg egentlig 
var  hvor kunde så doktor rank – 
"
frulinde ,"nora 
jo det er ganske rigtigt  kristine  torvald 
holder jo så ubeskrivelig meget af mig  og der  
for vil han eje mig ganske alene  som han siger  
i den første tid blev han ligesom skinsyg bare jeg 
nævnte nogen af de kære mennesker derhjemme  
så lod jeg det naturligvis være  men med doktor 
rank taler jeg tidt om sligt noget  for han vil gerne 
høre på det  ser du 
"
nora ,"frulinde 
hør her  nora  du er i mange stykker som​ 
et barn endnu  jeg er jo adskilligt ældre end du  
og har lidt mere erfaring  jeg vil sige dig noget  
du skulde se at komme ud af dette her med 
doktor rank 
"
frulinde ,"nora 
hvad for noget skulde jeg se at komme 
ud af 
"
nora ,"frulinde 
både af det ene og af det andet  synes jeg  
igår snakked du noget om en rig beundrer  som 
skulde skaffe dig penge –
"
frulinde ,"nora 
ja  en  som ikke er til – desværre  men 
hvad så 
"
nora ,"frulinde 
har doktor rank formue 
"
frulinde ,"nora 
ja det har han 
"
nora ,"frulinde 
og ingen at sørge for 
"
frulinde ,"nora 
nej  ingen  men – 
"
nora ,"frulinde 
og han kommer hver dag her i huset 
"
frulinde ,"nora 
ja  det hører du jo 
"
nora ,"frulinde 
men hvor kan den fine mand være så på  
gående 
"
frulinde ,"nora 
jeg forstår dig aldeles ikke 
"
nora ,"frulinde 
forstil dig nu ikke  nora  tror du ikke 
jeg skønner  hvem du har lånt de tolv hundrede 
specier af 
"
frulinde ,"nora 
er du fra sans og samling  kan du tænke 
dig noget sligt  en ven af os  som kommer her 
hver eneste dag  hvilken frygtelig pinlig stilling 
vilde ikke det være 
"
nora ,"frulinde 
altså virkelig ikke ham 
"
frulinde ,"nora 
nej  det forsikrer jeg dig  det har aldrig 
et øjeblik kunnet falde mig ind –  han havde 
heller ingen penge at låne bort dengang  han 
arved først bagefter 
"
frulinde ,"frulinde 
nå  det tror jeg var et held for dig  min 
kære nora 
"
nora ,"nora 
nej  det kunde da aldrig falde mig ind at 
bede doktor rank –  forresten er jeg ganske 
viss på  at dersom jeg bad ham –
"
frulinde ,"frulinde 
men det gør du naturligvis ikke 
​
nora 
nej naturligvis  jeg synes ikke  jeg kan 
tænke mig  at det skulde bli nødvendigt  men 
jeg er ganske sikker på  at dersom jeg talte til 
doktor rank –
"
nora ,"frulinde 
bag din mands ryg 
"
frulinde ,"nora 
jeg må ud af det andet  det er også bag 
hans ryg  jeg må ud af dette her 
"
nora ,"frulinde 
ja  ja  det sagde jeg også igår  men –
"
frulinde ,"nora 
 
en mand kan meget bedre klare sligt noget  
end et fruentimmer –
"
nora ,"frulinde 
ens egen mand  ja 
"
fru ,"nora 
sniksnak   når en betaler alt  hvad 
en skylder  så får en jo sit gældsbevis tilbage 
"
nora ,"frulinde 
ja det forstår sig 
"
frulinde ,"nora 
og kan rive det i hundrede tusend stykker 
og brænde det op  – det ækle skidne papir 
"
nora ,"fru linde 
 
nora  du skjuler noget for mig 
"
fru ,"nora 
kan du se det på mig 
"
nora ,"frulinde 
der er hændt dig noget siden igår morges  
nora  hvad er det for noget 
"
helmer ,"nora 
 
kristine   hys  nu kom torvald 
hjem  se her  sæt dig ind til børnene sålænge  
torvald tåler ikke at se skræddersøm  lad 
anne marie hjælpe dig 
"
nora ,"fru linde 
 
ja  ja  men jeg går ikke herfra  før vi har 
talt oprigtigt sammen 
"
helmer ,"
nora 
 
å  hvor jeg har ventet på dig  kære torvald 
"
nora ,"helmer 
var det sypigen – 
"
helmer ,"nora 
nej  det var kristine  hun hjælper mig at 
gøre min dragt istand  du kan tro  jeg skal 
komme til at tage mig ud 
"
nora ,"helmer 
ja var det ikke et ganske heldigt indfald af mig 
"
helmer ,"nora 
prægtigt  men er jeg ikke også snil  at jeg 
føjer dig 
"
nora ,"helmer 
 
snil – fordi du føjer din mand  nå  nå  
du lille galning  jeg ved nok  du mente det ikke 
så  men jeg vil ikke forstyrre dig  du skal vel 
prøve  kan jeg tro 
"
helmer ,"nora 
og du skal vel arbejde 
"
nora ,"helmer 
ja   se her  jeg har været 
nede i banken –
"
helmer ,"
nora 
torvald 
"
nora ,"helmer 
 
ja 
"
helmer ,"nora 
hvis nu din lille ekorn bad dig rigtig inderlig 
vakkert om en ting – 
"
nora ,"helmer 
hvad så 
"
helmer ,"nora 
vilde du så gøre det 
"
nora ,"helmer 
først må jeg naturligvis vide  hvad det er 
"
helmer ,"nora 
ekornen skulde løbe omkring og gøre spil  
opper   hvis du vilde være snil og føjelig 
"
nora ,"helmer 
frem med det da 
"
helmer ,"nora 
lærkefuglen skulde kvidre i alle stuerne  
både højt og lavt –
"
nora ,"helmer 
å hvad  det gør jo lærkefuglen alligevel 
"
helmer ,"nora 
jeg skulde lege alfepige og danse for dig i 
måneskinnet   torvald 
"
nora ,"helmer 
nora  – det er dog vel aldrig det  du slog 
på imorges 
"
helmer ,"nora 
 
jo  torvald  jeg beer dig så bønligt 
"
nora ,"helmer 
og du har virkelig mod til at rippe den sag 
op igen 
"
helmer ,"nora 
ja  ja  du må føje mig  du må lade krog  
stad få beholde sin post i banken 
"
nora ,"helmer 
min kære nora  hans post har jeg bestemt 
for fru linde 
"
helmer ,"nora 
ja  det er umådelig snilt af dig  men du kan 
jo bare afskedige en anden kontorist istedetfor 
krogstad  
"
nora ,"helmer 
dette er dog en utrolig egensindighed  
fordi du går hen og gir et ubetænksomt løfte 
om at tale for ham  så skulde jeg – 
"
helmer ,"nora 
det er ikke derfor  torvald  det er for din 
egen skyld  dette menneske skriver jo i de 
styggeste aviser  det har du selv sagt  han kan 
gøre dig så usigelig meget ondt  jeg har en så  
dan dødelig angst for ham –
"
nora ,"helmer 
aha  jeg forstår  det er gamle erindringer  
som skræmmer dig op 
"
helmer ,"nora 
hvad mener du med det 
"
nora ,"helmer 
du tænker naturligvis på din fader 
"
helmer ,"nora 
ja  ja vel  husk bare på  hvorledes ond  
skabsfulde mennesker skrev i aviserne om pappa 
og bagtalte ham så grueligt  jeg tror  de havde 
fået ham afsat  hvis ikke departementet havde 
sendt dig derhen for at se efter  og hvis ikke du 
havde været så velvillig og så hjælpsom imod 
ham 
"
nora ,"helmer 
min lille nora  der er en betydelig forskel 
mellem din fader og mig  din fader var ingen 
uangribelig embedsmand  men det er jeg  og 
det håber jeg  at jeg skal blive ved at være så  
længe jeg står i min stilling 
"
nora ,"nora 
å   der er ingen som ved   hvad onde 
mennesker kan finde på  nu kunde vi få det så 
godt  så roligt og lykkeligt her i vort fredelige 
og sorgløse hjem  – du og jeg og børnene  
torvald  derfor er det  at jeg beer dig så inder  
ligt –
"
helmer ,"helmer 
og just ved at gå i forbøn for ham gør du 
mig det umuligt at beholde ham  det er allerede 
bekendt i banken  at jeg vil afskedige krog  
stad  skulde det nu rygtes  at den nye bank  
direktør havde ladet sig omstemme af sin kone –
"
nora ,"nora 
ja hvad så – 
​
helmer 
nej naturligvis  når bare den lille egensindige 
kunde få sin vilje –  jeg skulde gå hen og gøre 
mig latterlig for hele personalet  – bringe folk 
på den tanke  at jeg var afhængig af alskens 
fremmede indflydelser  jo du kan tro  jeg vilde 
snart komme til at spore følgerne  og desuden  
– der er en omstændighed  som gør krogstad ​
aldeles umulig i banken  så længe jeg står som 
direktør 
"
helmer ,"nora 
hvad er det for noget 
"
nora ,"helmer 
hans moralske brøst kunde jeg kanske i 
nødsfald have overset –
"
helmer ,"nora 
ja  ikke sandt  torvald 
"
nora ,"helmer 
og jeg hører  han skal være ganske brugbar 
også  men han er en ungdomsbekendt af mig  
det er et af disse overilede bekendtskaber  som 
man så mangen gang senere hen i livet generes 
af  ja jeg kan gerne sige dig det lige ud  vi er 
dus  og dette taktløse menneske lægger slet ikke 
skjul på det  når andre er tilstede  tvertimod  – 
han tror  at det berettiger ham til en familiær 
tone imod mig  og så trumfer han hvert øjeblik 
ud med sit  du  du helmer  jeg forsikrer dig  
det virker højst pinligt på mig  han vilde gøre 
mig min stilling i banken utålelig  
"
helmer ,"nora 
torvald  alt dette mener du ikke noget med 
"
nora ,"helmer 
ja så  hvorfor ikke 
"
helmer ,"nora 
nej  for dette her er jo bare smålige hensyn 
"
nora ,"helmer 
hvad er det  du siger  smålig  synes du  
jeg er smålig 
"
helmer ,"nora 
nej  tvertimod   kære torvald  og just der  
for –
"
stuepigen ,"helmer 
lige meget  du kalder mine bevæggrunde 
smålige  så må vel jeg også være det  smålig  
ja så  – nå  dette skal tilforladelig få en ende  
 helene 
"
helmer ,"nora 
hvad vil du 
​
helmer 
 
en afgørelse 
"
nora ,"
helmer 
se her  tag dette brev  gå ned med det 
straks  få fat i et bybud og lad ham besørge 
det  men hurtigt  adressen står udenpå  se  
der er penge 
"
nora ,"stuepigen 
godt 
"
helmer ,"
helmer 
 
se så  min lille fru stivnakke 
"
nora ,"nora 
 
torvald  – hvad var det for et brev 
​
helmer 
krogstads opsigelse 
"
helmer ,"nora 
kald det tilbage  torvald  det er endnu tid  
å   torvald  kald det tilbage  gør det for min 
skyld  – for din egen skyld  for børnenes skyld  
hører du  torvald  gør det  du ved ikke  hvad 
dette kan bringe over os alle 
"
nora ,"helmer 
for sent 
"
helmer ,"nora 
ja  for sent 
"
nora ,"helmer 
kære nora  jeg tilgiver dig denne angst  
som du her går i  skønt den igrunden er en for  
nærmelse imod mig  jo  det er  eller er det 
kanske ikke en fornærmelse at tro  at jeg skulde 
være bange for en forkommen vinkelskrivers hævn  
men jeg tilgiver dig det alligevel  fordi det så 
smukt vidner om din store kærlighed til mig  
 således skal det være  min 
egen elskede nora  lad så komme  hvad der 
vil  når det rigtig gælder  kan du tro  jeg har 
både mod og kræfter  du skal se  jeg er mand 
for at tage alt på mig 
"
helmer ,"nora 
 
hvad mener du med det 
"
nora ,"helmer 
alt  siger jeg –
"
nora ,"nora 
 
det skal du aldrig i evighed gøre 
"
nora ,"helmer 
godt  så deler vi  nora  – som mand og 
hustru  det er  som det skal være   
er du​ nu fornøjet  så  så  så  ikke disse for  
skræmte dueøjne  det er jo altsammen ikke an  
det end de tommeste indbildninger  – nu skulde 
du spille tarantellaen igennem og øve dig med 
tamburinen  jeg sætter mig i det indre kontor 
og lukker mellemdøren  saa hører jeg ingenting  
du kan gøre al den larm du vil   
og når rank kommer  så sig ham  hvor han kan 
finde mig 
"
rank ,"
nora 
 
han var istand til at gøre det  han gør det  
han gør det  trods alt i verden  – nej  aldrig 
i evighed dette  før alt andet  redning –  
en udvej –  doktor rank –  
før alt andet  før alt  hvad det så skal være 
"
nora ,"
nora 
goddag  doktor rank  jeg kendte dem på 
ringningen  men de skal ikke gå ind til torvald 
nu  for jeg tror  han har noget at bestille 
​
rank 
og de 
"
rank ,"nora 
 
å det ved de nok  – for dem har jeg 
altid en stund tilovers 
"
nora ,"rank 
tak for det  det skal jeg gøre brug af så 
længe jeg kan 
"
rank ,"nora 
hvad mener de med det  så længe de kan 
"
nora ,"rank 
ja  forskrækker det dem 
"
nora ,"nora 
nå  det er et så underligt udtryk  skulde 
der da indtræffe noget 
"
rank ,"rank 
der vil indtræffe det  som jeg længe har 
været forberedt på  men jeg trode rigtignok 
ikke  at det skulde komme så snart 
"
nora ,"nora 
 
hvad er det  de har fået at vide  doktor 
rank  de skal sige mig det 
​
rank 
 
med mig går det nedover  det er ikke 
noget at gøre ved 
"
rank ,"nora 
 
er det dem – 
"
nora ,"rank 
hvem ellers  det kan ikke nytte at lyve 
for sig selv  jeg er den miserableste af alle mine 
patienter  fru helmer  i disse dage har jeg fore  
taget et generalopgør af min indre status  banke  
rot  inden en måned ligger jeg kanske og rådner 
oppe på kirkegården 
"
rank ,"nora 
å fy  hvor stygt de taler 
"
nora ,"rank 
tingen er også forbandet styg  men det 
værste er  at der vil gå så megen anden styghed 
forud  der står nu bare en eneste undersøgelse 
tilbage  når jeg er færdig med den  så ved jeg 
så omtrent  hvad tid opløsningen begynder  der 
er noget  jeg vil sige dem  helmer har i sin 
fine natur en så udpræget modbydelighed mod 
alt  hvad der er hæsligt  jeg vil ikke ha’e ham 
i mit sygeværelse –
"
rank ,"nora 
å men doktor rank –
"
nora ,"rank 
jeg vil ikke ha’e ham der  på ingen måde  
jeg stænger min dør for ham  – så snart jeg 
har fået fuld visshed for det værste  sender jeg ​
dem mit visitkort med et sort kors på  og da 
ved de  at nu er ødelæggelsens vederstyggelighed 
begyndt 
"
rank ,"nora 
nej  idag er de da rent urimelig  og jeg  
som så gerne vilde  at de skulde have været i 
rigtig godt lune 
"
rank ,"rank 
med døden i hænderne  – og således at 
bøde for en andens skyld  er der retfærdighed 
i dette  og i hver eneste familje råder der på 
en eller anden måde en slig ubønhørlig gen  
gældelse –
"
nora ,"nora 
 
sniksnak  lystig  lystig 
"
rank ,"rank 
ja  det er minsæl ikke andet  end til at le 
ad  det hele  min arme  uskyldige rygrad må 
svie for min faders lystige løjtnantsdage 
​
nora 
 
han var jo så henfalden til asparges og 
gåseleverpostejer  var det ikke så 
"
nora ,"rank 
jo  og til trøfler 
"
rank ,"nora 
ja trøfler  ja  og så til østers  tror jeg 
"
nora ,"rank 
ja østers  østers  det forstår sig 
"
rank ,"nora 
og så al den portvin og champagne til  
det er sørgeligt  at alle disse lækkre ting skal slå 
sig på benraden 
"
nora ,"rank 
især at de skal slå sig på en ulykkelig ben  
rad  som ikke har fået det mindste godt af dem 
"
rank ,"nora 
ak ja  det er nu det allersørgeligste 
"
nora ,"rank 
 
hm –
"
rank ,"nora 
 
hvorfor smilte de 
"
nora ,"rank 
nej  det var dem  som lo 
"
rank ,"nora 
nej  det var dem  som smilte  doktor rank 
"
nora ,"rank 
 
de er nok en større skælm  end jeg havde 
tænkt 
"
rank ,"nora 
jeg er så opsat på galskaber idag 
"
nora ,"rank 
det lader til 
"
rank ,"nora 
 
kære  kære doktor rank  de skal ikke dø 
fra torvald og mig 
"
nora ,"rank 
å det savn vilde de såmæn let forvinde  
den  som går bort  glemmes snart 
"
rank ,"nora 
 
tror de det 
"
nora ,"rank 
man slutter nye forbindelser  og så –
"
rank ,"nora 
hvem slutter nye forbindelser 
"
rank ,"rank 
det vil både de og helmer gøre  når jeg er 
væk  de selv er allerede i god gang  synes jeg  
hvad skulde denne fru linde her igåraftes 
"
nora ,"nora 
aha  – de er dog vel aldrig skinsyg på 
den stakkers kristine 
"
rank ,"rank 
jo  jeg er  hun vil blive min efterfølgerske 
her i huset  når jeg har fået forfald  skal kanske 
dette fruentimmer –
​
nora 
hys  tal ikke så højt  hun er derinde 
"
nora ,"rank 
idag også  ser de vel 
"
rank ,"nora 
bare for at sy på min dragt  herregud  
hvor urimelig de er   vær nu 
snil  doktor rank  imorgen skal de få se  hvor 
smukt jeg skal danse  og da skal de forestille 
dem  at jeg gør det bare for deres skyld  – ja  
og så naturligvis for torvalds  – det forstår sig  
 doktor rank  sæt 
dem her  så skal jeg vise dem noget 
"
nora ,"rank 
 
hvad er det 
"
rank ,"nora 
se her  se 
"
nora ,"rank 
silkestrømper 
"
rank ,"nora 
kødfarvede  er ikke de dejlige  ja  nu er 
her så mørkt  men imorgen –  nej  nej  nej  
de får bare se fodbladet  å jo  de kan såmæn 
gerne få se oventil også 
"
nora ,"rank 
hm –
"
rank ,"nora 
hvorfor ser de så kritisk ud  tror de 
kanske ikke de passer 
"
nora ,"rank 
det kan jeg umuligt ha’e nogen begrundet 
formening om 
"
rank ,"nora 
 
fy skam dem   
det skal de ha’e 
"
nora ,"
rank 
og hvad er det så for andre herligheder  
jeg skal få se 
"
nora ,"nora 
de får ikke se en smule mere  for de er 
uskikkelig 
"
rank ,"
rank 
 
når jeg sidder her således ganske fortrolig 
sammen med dem  så begriber jeg ikke – nej  
jeg fatter det ikke – hvad der skulde blevet af 
mig  hvis jeg aldrig var kommen her i huset 
"
nora ,"nora 
 
jo jeg tror nok  at de igrunden hygger dem 
ganske godt hos os 
​
rank 
 
og så at skulle gå fra det altsammen –
"
rank ,"nora 
sniksnak  de går ikke fra det 
"
nora ,"rank 
 
– og ikke kunne efterlade sig et fattigt 
takkens tegn engang  knapt nok et flygtigt savn  
– ikke andet  end en ledig plads  som kan ud  
fyldes af den første den bedste 
"
rank ,"nora 
og hvis jeg nu bad dem om –  nej –
"
nora ,"rank 
om hvad 
"
rank ,"nora 
om et stort bevis på deres venskab –
"
nora ,"rank 
ja  ja 
"
rank ,"nora 
nej jeg mener  – om en umådelig stor 
tjeneste –
"
nora ,"rank 
vilde de virkelig for en gangs skyld gøre 
mig så lykkelig 
"
rank ,"nora 
å  de ved jo slet ikke   hvad det er 
"
nora ,"rank 
nu godt  så sig det 
"
rank ,"nora 
nej men jeg kan ikke  doktor rank  det ​
er noget så urimelig meget  – både et råd 
og en hjælp og en tjeneste –
"
nora ,"rank 
så meget desto bedre  det er mig ufatteligt  
hvad de kan mene  men så tal dog  har 
jeg da ikke deres fortrolighed 
"
rank ,"nora 
jo det har de som ingen anden  de er 
min troeste og bedste ven  det ved jeg nok  
derfor vil jeg også sige dem det  nu vel da  
doktor rank  der er noget  som de må hjælpe 
mig at forhindre  de ved   hvor inderligt  hvor 
ubeskrivelig højt torvald elsker mig  aldrig et 
øjeblik vilde han betænke sig på at give sit liv 
hen for min skyld 
"
nora ,"rank 
 
nora  – tror de da  at han er den eneste – 
"
nora ,"nora 
 
som – 
"
rank ,"rank 
som gladelig gav sit liv hen for deres skyld 
"
nora ,"nora 
 
ja så 
​
rank 
jeg har svoret ved mig selv  at de skulde ​
vide det  før jeg gik bort  en bedre lejlighed 
vilde jeg aldrig finde  – ja  nora  nu ved de 
det  og nu ved de altså også  at til mig kan 
de betro dem  som til ingen anden 
"
rank ,"nora 
 
lad mig slippe frem 
"
nora ,"rank 
 
nora –
"
rank ,"nora 
 
helene  bring lampen ind  –  
ak  kære doktor rank  dette her var virkelig 
stygt af dem 
"
rank ,"rank 
 
at jeg har elsket dem fuldt så inderligt  som 
nogen anden  var det stygt 
"
rank ,"nora 
nej  men at de går hen og siger mig det  
det var jo slet ikke nødvendigt –
"
nora ,"rank 
hvad mener de  har de da vidst – 
"
rank ,"
rank 
nora  – fru helmer –  jeg spør dem  har 
de vidst noget 
​
nora 
å hvad ved jeg  hvad jeg har vidst eller 
ikke vidst  jeg kan virkelig ikke sige dem –  
at de kunde være så klodset  doktor rank  nu 
var alting så godt 
"
nora ,"rank 
nå  de har ialtfald nu visshed for  at jeg 
står dem til rådighed med liv og sjæl  og vil 
de så tale ud 
"
rank ,"nora 
 
efter dette 
"
nora ,"rank 
jeg beer dem  lad mig få vide hvad det er 
"
rank ,"nora 
ingenting kan de få vide nu 
"
nora ,"rank 
jo  jo  således må de ikke straffe mig  
lad mig få lov til at gøre for dem  hvad der 
står i menneskelig magt 
"
rank ,"nora 
nu kan de ingenting gøre for mig  – for  
resten behøver jeg visst ikke nogen hjælp  de 
skal se  det er bare indbildninger altsammen  
ja visst er det så  naturligvis   jo  de er rigtignok en net herre  
doktor rank  synes de ikke  de skammer dem  
nu lampen er kommen ind 
"
nora ,"rank 
nej  egentlig ikke  men jeg skal kanske gå 
– for stedse 
"
rank ,"nora 
nej  det skal de da rigtignok ikke gøre  
de skal naturligvis komme her som før  de ved 
jo godt  torvald kan ikke undvære dem 
"
nora ,"rank 
ja  men de 
"
rank ,"nora 
å  jeg synes altid her blir så uhyre fornøje  
ligt  når de kommer 
"
nora ,"rank 
det er just det  som lokked mig ind på et 
vildspor  de er mig en gåde  mangengang har 
det forekommet mig  at de næsten ligeså gerne 
vilde være sammen med mig  som med helmer 
"
rank ,"nora 
ja  ser de  der er jo nogle mennesker  som 
man holder mest af  og andre mennesker  som 
man næsten helst vil være sammen med 
"
nora ,"rank 
å ja  der er noget i det 
"
stuepigen ,"nora 
da jeg var hjemme  holdt jeg naturligvis 
mest af pappa  men jeg syntes altid det var så 
umådelig morsomt  når jeg kunde stjæle mig ned 
i pigekammeret  for de vejleded mig ikke en ​
smule  og så talte de altid så meget fornøjeligt 
sig imellem 
"
nora ,"rank 
aha  det er altså dem  jeg har afløst 
"
rank ,"nora 
 
å  kære  snille doktor rank  det mente jeg 
jo slet ikke   men de kan vel skønne  at det er 
med torvald ligesom med pappa –
"
nora ,"
stuepigen 
frue 
"
nora ,"
nora 
 
ah 
"
rank ,"
rank 
noget galt på færde 
"
nora ,"nora 
nej  nej  på ingen måde  det er bare noget 
–  det er min nye dragt –
​
rank 
hvorledes  der ligger jo deres dragt 
"
rank ,"nora 
å  ja den  men det er en anden  jeg har 
bestilt den –  torvald må ikke vide det –
"
nora ,"rank 
aha  der har vi altså den store hemmelighed 
"
stuepigen ,"nora 
ja visst  gå bare ind til ham  han sidder i 
det indre værelse  hold ham op så længe –
"
nora ,"rank 
vær rolig  han skal ikke slippe fra mig 
"
stuepigen ,"
nora 
 
og han står og venter i køkkenet 
"
nora ,"stuepigen 
ja  han kom op bagtrappen –
"
stuepigen ,"nora 
men sagde du ham ikke  at her var nogen 
"
nora ,"stuepigen 
jo  men det hjalp ikke 
"
nora ,"nora 
han vil ikke gå igen 
"
nora ,"stuepigen 
nej  han går ikke  før han får talt med fruen 
"
krogstad ,"nora 
så lad ham komme ind  men sagte  helene  
du må ikke sige det til nogen  det er en over  
raskelse for min mand 
​
stuepigen 
ja  ja  jeg forstår nok –
"
nora ,"
nora 
det forfærdelige sker  det kommer alligevel  
nej  nej  nej  det kan ikke ske  det skal ikke ske 
"
krogstad ,"nora 
 
tal sagte  min mand er hjemme 
"
nora ,"krogstad 
nå  lad ham det 
"
krogstad ,"nora 
hvad vil de mig 
"
nora ,"krogstad 
få vide besked om noget 
"
nora ,"nora 
så skynd dem  hvad er det 
"
krogstad ,"krogstad 
de ved vel  at jeg har fået min opsigelse 
"
nora ,"nora 
jeg kunde ikke forhindre det  herr krogstad   
jeg har kæmpet til det yderste for deres sag  
men det hjalp ikke noget 
​
krogstad 
har deres mand så liden kærlighed til dem  ​
han ved   hvad jeg kan udsætte dem for  og alligevel 
vover han –
"
krogstad ,"nora 
hvor kan de tænke  at han har fået det 
at vide 
"
nora ,"krogstad 
å nej  jeg tænkte det nu heller ikke  det 
ligned slet ikke min gode torvald helmer at 
vise så meget mandsmod –
"
krogstad ,"nora 
herr krogstad  jeg kræver agtelse for min 
mand 
"
nora ,"krogstad 
bevares  al skyldig agtelse  men siden fruen 
holder dette her så ængstelig skjult  så tør jeg 
vel antage  at de også har fåt lidt bedre op  
lysning end igår  om hvad de egentlig har gjort 
"
krogstad ,"nora 
mere  end de nogensinde kunde lære mig 
"
nora ,"krogstad 
ja  slig en dårlig jurist som jeg –
"
krogstad ,"nora 
hvad er det  de vil mig 
"
nora ,"krogstad 
bare se  hvorledes det stod til med dem  fru 
helmer  jeg har gået og tænkt på dem hele 
dagen  en inkassator  en vinkelskriver  en – nå ​
en  som jeg  har også lidt af det  som kaldes 
for hjertelag  ser de 
"
