character_name,character_speech
krogstad ,krogstad  does your husband love you so little  then  he knows what ican expose you to  and yet he ventures
nora ,nora  how can you suppose that he has any knowledge of the sort
krogstad ,krogstad  i didn t suppose so at all  it would not be the least like ourdear torvald helmer to show so much courage
nora ,nora  mr  krogstad  a little respect for my husband  please
krogstad ,krogstad  certainly  all the respect he deserves  but since you havekept the matter so carefully to yourself  i make bold to suppose thatyou have a little clearer idea  than you had yesterday  of what itactually is that you have done
nora ,nora  more than you could ever teach me
krogstad ,krogstad  yes  such a bad lawyer as i am
nora ,nora  what is it you want of me
krogstad ,krogstad  only to see how you were  mrs  helmer  i have been thinkingabout you all day long  a mere cashier  a quill driver  a  well  a manlike me  even he has a little of what is called feeling  you know
nora ,nora  show it  then  think of my little children
krogstad ,krogstad  have you and your husband thought of mine  but never mindabout that  i only wanted to tell you that you need not take this mattertoo seriously  in the first place there will be no accusation made on mypart
nora ,nora  no  of course not  i was sure of that
krogstad ,krogstad  the whole thing can be arranged amicably  there is no reasonwhy anyone should know anything about it  it will remain a secretbetween us three
nora ,nora  my husband must never get to know anything about it
krogstad ,krogstad  how will you be able to prevent it  am i to understand thatyou can pay the balance that is owing
nora ,nora  no  not just at present
krogstad ,krogstad  or perhaps that you have some expedient for raising the moneysoon
nora ,nora  no expedient that i mean to make use of
krogstad ,krogstad  well  in any case  it would have been of no use to you now  ifyou stood there with ever so much money in your hand  i would never partwith your bond
nora ,nora  tell me what purpose you mean to put it to
krogstad ,krogstad  i shall only preserve it  keep it in my possession  no one whois not concerned in the matter shall have the slightest hint of it  sothat if the thought of it has driven you to any desperate resolution
nora ,nora  it has
krogstad ,krogstad  if you had it in your mind to run away from your home
nora ,nora  i had
krogstad ,krogstad  or even something worse
nora ,nora  how could you know that
krogstad ,krogstad  give up the idea
nora ,nora  how did you know i had thought of that
krogstad ,krogstad  most of us think of that at first  i did  too  but i hadn tthe courage
nora ,nora   no more had i
krogstad ,krogstad   no  that s it  isn t it  you hadn t thecourage either
nora ,nora  no  i haven t  i haven t
krogstad ,krogstad  besides  it would have been a great piece of folly  once thefirst storm at home is over    i have a letter for your husband in mypocket
nora ,nora  telling him everything
krogstad ,krogstad  in as lenient a manner as i possibly could
nora ,nora   he mustn t get the letter  tear it up  i will find somemeans of getting money
krogstad ,krogstad  excuse me  mrs  helmer  but i think i told you just now
nora ,nora  i am not speaking of what i owe you  tell me what sum you areasking my husband for  and i will get the money
krogstad ,krogstad  i am not asking your husband for a penny
nora ,nora  what do you want  then
krogstad ,krogstad  i will tell you  i want to rehabilitate myself  mrs  helmer  iwant to get on  and in that your husband must help me  for the last yearand a half i have not had a hand in anything dishonourable  amid allthat time i have been struggling in most restricted circumstances  i wascontent to work my way up step by step  now i am turned out  and i amnot going to be satisfied with merely being taken into favour again i want to get on  i tell you  i want to get into the bank again  in ahigher position  your husband must make a place for me
nora ,nora  that he will never do
krogstad ,krogstad  he will  i know him  he dare not protest  and as soon as i amin there again with him  then you will see  within a year i shall be themanager s right hand  it will be nils krogstad and not torvald helmerwho manages the bank
nora ,nora  that s a thing you will never see
krogstad ,krogstad  do you mean that you will
nora ,nora  i have courage enough for it now
krogstad ,krogstad  oh  you can t frighten me  a fine  spoilt lady like you
nora ,nora  you will see  you will see
krogstad ,krogstad  under the ice  perhaps  down into the cold  coal black water and then  in the spring  to float up to the surface  all horrible andunrecognisable  with your hair fallen out
nora ,nora  you can t frighten me
krogstad ,krogstad  nor you me  people don t do such things  mrs  helmer  besides what use would it be  i should have him completely in my power all thesame
nora ,nora  afterwards  when i am no longer
krogstad ,krogstad  have you forgotten that it is i who have the keeping of yourreputation   well  now  i havewarned you  do not do anything foolish  when helmer has had my letter i shall expect a message from him  and be sure you remember that it isyour husband himself who has forced me into such ways as this again  iwill never forgive him for that  goodbye  mrs  helmer
nora ,nora  he isgoing  he is not putting the letter in the box  oh no  no  that simpossible   what is that  he is standingoutside  he is not going downstairs  is he hesitating  can he
nora ,nora  in the letter box   there itlies  torvald  torvald  there is no hope for us now
mrslinde ,mrslinde  there  i can t see anything more to mend now  would you liketo try it on
nora ,nora   christine  come here
mrs ,mrs  linde   what is the matterwith you  you look so agitated
nora ,nora  come here  do you see that letter  there  look  you can see itthrough the glass in the letter box
mrslinde ,mrslinde  yes  i see it
nora ,nora  that letter is from krogstad
mrslinde ,mrslinde  nora  it was krogstad who lent you the money
nora ,nora  yes  and now torvald will know all about it
mrslinde ,mrslinde  believe me  nora  that s the best thing for both of you
nora ,nora  you don t know all  i forged a name
mrslinde ,mrslinde  good heavens
nora ,nora  i only want to say this to you  christine  you must be my witness
mrslinde ,mrslinde  your witness  what do you mean  what am i to
nora ,nora  if i should go out of my mind  and it might easily happen
mrslinde ,mrslinde  nora
nora ,nora  or if anything else should happen to me  anything  for instance that might prevent my being here
mrslinde ,mrslinde  nora  nora  you are quite out of your mind
nora ,nora  and if it should happen that there were some one who wanted totake all the responsibility  all the blame  you understand
mrslinde ,mrslinde  yes  yes  but how can you suppose
nora ,nora  then you must be my witness  that it is not true  christine  i amnot out of my mind at all  i am in my right senses now  and i tell youno one else has known anything about it  i  and i alone  did the wholething  remember that
mrslinde ,mrslinde  i will  indeed  but i don t understand all this
nora ,nora  how should you understand it  a wonderful thing is going tohappen
mrslinde ,mrslinde  a wonderful thing
nora ,nora  yes  a wonderful thing   but it is so terrible  christine  itmustn t happen  not for all the world
mrslinde ,mrslinde  i will go at once and see krogstad
nora ,nora  don t go to him  he will do you some harm
mrslinde ,mrslinde  there was a time when he would gladly do anything for mysake
nora ,nora  he
mrslinde ,mrslinde  where does he live
nora ,nora  how should i know    yes   here is hiscard  but the letter  the letter
helmer ,helmer   nora  nora   oh  what s that  what do you want
helmer ,helmer  don t be so frightened  we are not coming in  you have lockedthe door  are you trying on your dress
nora ,nora  yes  that s it  i look so nice  torvald
mrs ,mrs  linde   i see he lives at the corner here
nora ,nora  yes  but it s no use  it is hopeless  the letter is lying there inthe box
mrslinde ,mrslinde  and your husband keeps the key
nora ,nora  yes  always
mrslinde ,mrslinde  krogstad must ask for his letter back unread  he must findsome pretence
nora ,nora  but it is just at this time that torvald generally
mrslinde ,mrslinde  you must delay him  go in to him in the meantime  i willcome back as soon as i can
nora ,nora   torvald
helmer ,helmer   well  may i venture at last to come intomy own room again  come along  rank  now you will see    but what is this
nora ,nora  what is what  dear
helmer ,helmer  rank led me to expect a splendid transformation
rank ,rank   i understood so  but evidently i was mistaken
nora ,nora  yes  nobody is to have the chance of admiring me in my dress untiltomorrow
helmer ,helmer  but  my dear nora  you look so worn out  have you beenpractising too much
nora ,nora  no  i have not practised at all
helmer ,helmer  but you will need to
nora ,nora  yes  indeed i shall  torvald  but i can t get on a bit without youto help me  i have absolutely forgotten the whole thing
helmer ,helmer  oh  we will soon work it up again
nora ,nora  yes  help me  torvald  promise that you will  i am so nervousabout it  all the people    you must give yourself up to me entirelythis evening  not the tiniest bit of business  you mustn t even take apen in your hand  will you promise  torvald dear
helmer ,helmer  i promise  this evening i will be wholly and absolutely at yourservice  you helpless little mortal  ah  by the way  first of all i willjust
nora ,nora  what are you going to do there
helmer ,helmer  only see if any letters have come
nora ,nora  no  no  don t do that  torvald
helmer ,helmer  why not
nora ,nora  torvald  please don t  there is nothing there
helmer ,helmer  well  let me look   aha
nora ,nora  i can t dance tomorrow if i don t practise with you
helmer ,helmer   are you really so afraid of it  dear
nora ,nora  yes  so dreadfully afraid of it  let me practise at once  thereis time now  before we go to dinner  sit down and play for me  torvalddear  criticise me  and correct me as you play
helmer ,helmer  with great pleasure  if you wish me to
nora ,nora   now play for me  i am going to dance
helmer ,helmer   slower  slower
nora ,nora  i can t do it any other way
helmer ,helmer  not so violently  nora
nora ,nora  this is the way
helmer ,helmer   no  no  that is not a bit right
nora ,nora   didn t i tell you so
rank ,rank  let me play for her
helmer ,helmer   yes  do  i can correct her better then
mrs ,mrs  linde   oh
nora ,nora   such fun  christine
helmer ,helmer  my dear darling nora  you are dancing as if your life dependedon it
nora ,nora  so it does
helmer ,helmer  stop  rank  this is sheer madness  stop  i tell you   i couldnever have believed it  you have forgotten everything i taught you
nora ,nora   there  you see
helmer ,helmer  you will want a lot of coaching
nora ,nora  yes  you see how much i need it  you must coach me up to the lastminute  promise me that  torvald
helmer ,helmer  you can depend on me
nora ,nora  you must not think of anything but me  either today or tomorrow you mustn t open a single letter  not even open the letter box
helmer ,helmer  ah  you are still afraid of that fellow
nora ,nora  yes  indeed i am
helmer ,helmer  nora  i can tell from your looks that there is a letter from himlying there
nora ,nora  i don t know  i think there is  but you must not read anythingof that kind now  nothing horrid must come between us until this is allover
rank ,rank   you mustn t contradict her
helmer ,helmer   the child shall have her way  buttomorrow night  after you have danced
nora ,nora  then you will be free
maid ,maid  dinner is served  ma am
nora ,nora  we will have champagne  helen
maid ,maid  very good  ma am   exit
helmer ,helmer  hullo   are we going to have a banquet
nora ,nora  yes  a champagne banquet until the small hours   and afew macaroons  helen  lots  just for once
helmer ,helmer  come  come  don t be so wild and nervous  be my own littleskylark  as you used
nora ,nora  yes  dear  i will  but go in now and you too  doctor rank christine  you must help me to do up my hair
rank ,rank   i suppose there isnothing  she is not expecting anything
helmer ,helmer  far from it  my dear fellow  it is simply nothing more than thischildish nervousness i was telling you of
nora ,nora  well
mrslinde ,mrslinde  gone out of town
nora ,nora  i could tell from your face
mrslinde ,mrslinde  he is coming home tomorrow evening  i wrote a note for him
nora ,nora  you should have let it alone  you must prevent nothing  after all it is splendid to be waiting for a wonderful thing to happen
mrslinde ,mrslinde  what is it that you are waiting for
nora ,nora  oh  you wouldn t understand  go in to them  i will come in amoment  five o clock  seven hours until midnight  and then four and twenty hoursuntil the next midnight  then the tarantella will be over  twenty fourand seven  thirty one hours to live
helmer ,helmer   where s my little skylark
nora ,nora   here she is
act ,act iii
mrs ,mrs  linde   not yet  and the time is nearly up if only he does not     ah  there he is   come in  there is no one here
krogstad ,krogstad   i found a note from you at home  what doesthis mean
mrslinde ,mrslinde  it is absolutely necessary that i should have a talk withyou
krogstad ,krogstad  really  and is it absolutely necessary that it should be here
mrslinde ,mrslinde  it is impossible where i live  there is no private entranceto my rooms  come in  we are quite alone  the maid is asleep  and thehelmers are at the dance upstairs
krogstad ,krogstad   are the helmers really at a dancetonight
mrslinde ,mrslinde  yes  why not
krogstad ,krogstad  certainly  why not
mrslinde ,mrslinde  now  nils  let us have a talk
krogstad ,krogstad  can we two have anything to talk about
mrslinde ,mrslinde  we have a great deal to talk about
krogstad ,krogstad  i shouldn t have thought so
mrslinde ,mrslinde  no  you have never properly understood me
krogstad ,krogstad  was there anything else to understand except what was obviousto all the world  a heartless woman jilts a man when a more lucrativechance turns up
mrslinde ,mrslinde  do you believe i am as absolutely heartless as all that  anddo you believe that i did it with a light heart
krogstad ,krogstad  didn t you
mrslinde ,mrslinde  nils  did you really think that
krogstad ,krogstad  if it were as you say  why did you write to me as you did atthe time
mrslinde ,mrslinde  i could do nothing else  as i had to break with you  it wasmy duty also to put an end to all that you felt for me
krogstad ,krogstad   so that was it  and all this  only forthe sake of money
mrslinde ,mrslinde  you must not forget that i had a helpless mother and twolittle brothers  we couldn t wait for you  nils  your prospects seemedhopeless then
krogstad ,krogstad  that may be so  but you had no right to throw me over foranyone else s sake
mrslinde ,mrslinde  indeed i don t know  many a time did i ask myself if i hadthe right to do it
krogstad ,krogstad   when i lost you  it was as if all the solidground went from under my feet  look at me now  i am a shipwrecked manclinging to a bit of wreckage
mrslinde ,mrslinde  but help may be near
krogstad ,krogstad  it was near  but then you came and stood in my way
mrslinde ,mrslinde  unintentionally  nils  it was only today that i learned itwas your place i was going to take in the bank
krogstad ,krogstad  i believe you  if you say so  but now that you know it  areyou not going to give it up to me
mrslinde ,mrslinde  no  because that would not benefit you in the least
krogstad ,krogstad  oh  benefit  benefit  i would have done it whether or no
mrslinde ,mrslinde  i have learned to act prudently  life  and hard  bitternecessity have taught me that
krogstad ,krogstad  and life has taught me not to believe in fine speeches
mrslinde ,mrslinde  then life has taught you something very reasonable  butdeeds you must believe in
krogstad ,krogstad  what do you mean by that
mrslinde ,mrslinde  you said you were like a shipwrecked man clinging to somewreckage
krogstad ,krogstad  i had good reason to say so
mrslinde ,mrslinde  well  i am like a shipwrecked woman clinging to somewreckage  no one to mourn for  no one to care for
krogstad ,krogstad  it was your own choice
mrslinde ,mrslinde  there was no other choice  then
krogstad ,krogstad  well  what now
mrslinde ,mrslinde  nils  how would it be if we two shipwrecked people couldjoin forces
krogstad ,krogstad  what are you saying
mrslinde ,mrslinde  two on the same piece of wreckage would stand a betterchance than each on their own
krogstad ,krogstad  christine i
mrslinde ,mrslinde  what do you suppose brought me to town
krogstad ,krogstad  do you mean that you gave me a thought
mrslinde ,mrslinde  i could not endure life without work  all my life  as longas i can remember  i have worked  and it has been my greatest andonly pleasure  but now i am quite alone in the world  my life is sodreadfully empty and i feel so forsaken  there is not the least pleasurein working for one s self  nils  give me someone and something to workfor
krogstad ,krogstad  i don t trust that  it is nothing but a woman s overstrainedsense of generosity that prompts you to make such an offer of yourself
mrslinde ,mrslinde  have you ever noticed anything of the sort in me
krogstad ,krogstad  could you really do it  tell me  do you know all about my pastlife
mrslinde ,mrslinde  yes
krogstad ,krogstad  and do you know what they think of me here
mrslinde ,mrslinde  you seemed to me to imply that with me you might have beenquite another man
krogstad ,krogstad  i am certain of it
mrslinde ,mrslinde  is it too late now
krogstad ,krogstad  christine  are you saying this deliberately  yes  i am sureyou are  i see it in your face  have you really the courage  then
mrslinde ,mrslinde  i want to be a mother to someone  and your children needa mother  we two need each other  nils  i have faith in your realcharacter  i can dare anything together with you
krogstad ,krogstad   thanks  thanks  christine  now i shall finda way to clear myself in the eyes of the world  ah  but i forgot
mrs ,mrs  linde   hush  the tarantella  go  go
krogstad ,krogstad  why  what is it
mrslinde ,mrslinde  do you hear them up there  when that is over  we may expectthem back
krogstad ,krogstad  yes  yes  i will go  but it is all no use  of course you arenot aware what steps i have taken in the matter of the helmers
mrslinde ,mrslinde  yes  i know all about that
krogstad ,krogstad  and in spite of that have you the courage to
mrslinde ,mrslinde  i understand very well to what lengths a man like you mightbe driven by despair
krogstad ,krogstad  if i could only undo what i have done
mrslinde ,mrslinde  you cannot  your letter is lying in the letter box now
krogstad ,krogstad  are you sure of that
mrslinde ,mrslinde  quite sure  but
krogstad ,krogstad   is that what it allmeans   that you want to save your friend at any cost  tell me frankly is that it
mrslinde ,mrslinde  nils  a woman who has once sold herself for another s sake doesn t do it a second time
krogstad ,krogstad  i will ask for my letter back
mrslinde ,mrslinde  no  no
krogstad ,krogstad  yes  of course i will  i will wait here until helmer comes  iwill tell him he must give me my letter back  that it only concerns mydismissal  that he is not to read it
mrslinde ,mrslinde  no  nils  you must not recall your letter
krogstad ,krogstad  but  tell me  wasn t it for that very purpose that you askedme to meet you here
mrslinde ,mrslinde  in my first moment of fright  it was  but twenty four hourshave elapsed since then  and in that time i have witnessed incrediblethings in this house  helmer must know all about it  this unhappy secretmust be disclosed  they must have a complete understanding between them which is impossible with all this concealment and falsehood going on
krogstad ,krogstad  very well  if you will take the responsibility  but there isone thing i can do in any case  and i shall do it at once
mrs ,mrs  linde   you must be quick and go  the dance is over  weare not safe a moment longer
krogstad ,krogstad  i will wait for you below
mrslinde ,mrslinde  yes  do  you must see me back to my door
krogstad ,krogstad  i have never had such an amazing piece of good fortune in mylife
mrs ,mrs  linde  what a difference  what a difference  someone to work for and livefor  a home to bring comfort into  that i will do  indeed  i wish theywould be quick and come   ah  there they are now  i must puton my things
nora ,nora   no  no no   don t take me in  i want to go upstairs again  i don t want toleave so early
helmer ,helmer  but  my dearest nora
nora ,nora  please  torvald dear  please  please  only an hour more
helmer ,helmer  not a single minute  my sweet nora  you know that was ouragreement  come along into the room  you are catching cold standingthere
mrslinde ,mrslinde  good evening
nora ,nora  christine
helmer ,helmer  you here  so late  mrs  linde
mrslinde ,mrslinde  yes  you must excuse me  i was so anxious to see nora in herdress
nora ,nora  have you been sitting here waiting for me
mrslinde ,mrslinde  yes  unfortunately i came too late  you had already goneupstairs  and i thought i couldn t go away again without having seenyou
helmer ,helmer   yes  take a good look at her  i thinkshe is worth looking at  isn t she charming  mrs  linde
mrslinde ,mrslinde  yes  indeed she is
helmer ,helmer  doesn t she look remarkably pretty  everyone thought so at thedance  but she is terribly self willed  this sweet little person  whatare we to do with her  you will hardly believe that i had almost tobring her away by force
nora ,nora  torvald  you will repent not having let me stay  even if it wereonly for half an hour
helmer ,helmer  listen to her  mrs  linde  she had danced her tarantella  andit had been a tremendous success  as it deserved  although possibly theperformance was a trifle too realistic  a little more so  i mean  thanwas strictly compatible with the limitations of art  but never mindabout that  the chief thing is  she had made a success  she had madea tremendous success  do you think i was going to let her remain thereafter that  and spoil the effect  no  indeed  i took my charming littlecapri maiden  my capricious little capri maiden  i should say  on myarm  took one quick turn round the room  a curtsey on either side  and as they say in novels  the beautiful apparition disappeared  an exitought always to be effective  mrs  linde  but that is what i cannot makenora understand  pooh  this room is hot   hullo  it s all dark in here  oh  ofcourse  excuse me
nora ,nora   well
mrs ,mrs  linde   i have had a talk with him
nora ,nora  yes  and
mrslinde ,mrslinde  nora  you must tell your husband all about it
nora ,nora   i knew it
mrslinde ,mrslinde  you have nothing to be afraid of as far as krogstad isconcerned  but you must tell him
nora ,nora  i won t tell him
mrslinde ,mrslinde  then the letter will
nora ,nora  thank you  christine  now i know what i must do  hush
helmer ,helmer   well  mrs  linde  have you admired her
mrslinde ,mrslinde  yes  and now i will say goodnight
helmer ,helmer  what  already  is this yours  this knitting
mrs ,mrs  linde   yes  thank you  i had very nearly forgotten it
helmer ,helmer  so you knit
mrslinde ,mrslinde  of course
helmer ,helmer  do you know  you ought to embroider
mrslinde ,mrslinde  really  why
helmer ,helmer  yes  it s far more becoming  let me show you  you holdthe embroidery thus in your left hand  and use the needle with theright  like this  with a long  easy sweep  do you see
mrslinde ,mrslinde  yes  perhaps
helmer ,helmer  but in the case of knitting  that can never be anything butungraceful  look here  the arms close together  the knitting needlesgoing up and down  it has a sort of chinese effect    that was reallyexcellent champagne they gave us
mrslinde ,mrslinde  well   goodnight  nora  and don t be self willed any more
helmer ,helmer  that s right  mrs  linde
mrslinde ,mrslinde  goodnight  mr  helmer
helmer ,helmer   goodnight  goodnight  i hope youwill get home all right  i should be very happy to  but you haven t anygreat distance to go  goodnight  goodnight   ah   at last we have got rid ofher  she is a frightful bore  that woman
nora ,nora  aren t you very tired  torvald
helmer ,helmer  no  not in the least
nora ,nora  nor sleepy
helmer ,helmer  not a bit  on the contrary  i feel extraordinarily lively  andyou   you really look both tired and sleepy
nora ,nora  yes  i am very tired  i want to go to sleep at once
helmer ,helmer  there  you see it was quite right of me not to let you staythere any longer
nora ,nora  everything you do is quite right  torvald
helmer ,helmer   now my little skylark is speakingreasonably  did you notice what good spirits rank was in this evening
nora ,nora  really  was he  i didn t speak to him at all
helmer ,helmer  and i very little  but i have not for a long time seen him insuch good form  it is delightful to be at home by ourselves again  to be all alone withyou  you fascinating  charming little darling
nora ,nora  don t look at me like that  torvald
helmer ,helmer  why shouldn t i look at my dearest treasure   at all the beautythat is mine  all my very own
nora ,nora   you mustn t say things likethat to me tonight
helmer ,helmer   you have still got the tarantella in your blood i see  and it makes you more captivating than ever  listen  the guestsare beginning to go now   nora  soon the whole housewill be quiet
nora ,nora  yes  i hope so
helmer ,helmer  yes  my own darling nora  do you know  when i am out at a partywith you like this  why i speak so little to you  keep away from you and only send a stolen glance in your direction now and then   do youknow why i do that  it is because i make believe to myself that we aresecretly in love  and you are my secretly promised bride  and that noone suspects there is anything between us
nora ,nora  yes  yes  i know very well your thoughts are with me all the time
helmer ,helmer  and when we are leaving  and i am putting the shawl over yourbeautiful young shoulders  on your lovely neck  then i imagine that youare my young bride and that we have just come from the wedding  and i ambringing you for the first time into our home  to be alone with you forthe first time  quite alone with my shy little darling  all this eveningi have longed for nothing but you  when i watched the seductive figuresof the tarantella  my blood was on fire  i could endure it no longer and that was why i brought you down so early
nora ,nora  go away  torvald  you must let me go  i won t
helmer ,helmer  what s that  you re joking  my little nora  you won t  youwon t  am i not your husband
nora ,nora   did you hear
helmer ,helmer   who is it
rank ,rank   it is i  may i come in for a moment
helmer ,helmer   oh  what does he want now   waita minute   come  that s kind of you not to pass byour door
rank ,rank  i thought i heard your voice  and felt as if i should like to lookin   ah  yes   these dear familiar rooms you are very happy and cosy in here  you two
helmer ,helmer  it seems to me that you looked after yourself pretty wellupstairs too
rank ,rank  excellently  why shouldn t i  why shouldn t one enjoy everythingin this world   at any rate as much as one can  and as long as one can the wine was capital
helmer ,helmer  especially the champagne
rank ,rank  so you noticed that too  it is almost incredible how much imanaged to put away
nora ,nora  torvald drank a great deal of champagne tonight too
rank ,rank  did he
nora ,nora  yes  and he is always in such good spirits afterwards
rank ,rank  well  why should one not enjoy a merry evening after a well spentday
helmer ,helmer  well spent  i am afraid i can t take credit for that
rank ,rank   but i can  you know
nora ,nora  doctor rank  you must have been occupied with some scientificinvestigation today
rank ,rank  exactly
helmer ,helmer  just listen   little nora talking about scientificinvestigations
nora ,nora  and may i congratulate you on the result
rank ,rank  indeed you may
nora ,nora  was it favourable  then
rank ,rank  the best possible  for both doctor and patient  certainty
nora ,nora   certainty
rank ,rank  absolute certainty  so wasn t i entitled to make a merry eveningof it after that
nora ,nora  yes  you certainly were  doctor rank  helmer  i think so too  solong as you don t have to pay for it in the morning
rank ,rank  oh well  one can t have anything in this life without paying forit
nora ,nora  doctor rank  are you fond of fancy dress balls
rank ,rank  yes  if there is a fine lot of pretty costumes
nora ,nora  tell me  what shall we two wear at the next
helmer ,helmer  little featherbrain   are you thinking of the next already
rank ,rank  we two  yes  i can tell you  you shall go as a good fairy
helmer ,helmer  yes  but what do you suggest as an appropriate costume for that
rank ,rank  let your wife go dressed just as she is in everyday life
helmer ,helmer  that was really very prettily turned  but can t you tell us whatyou will be
rank ,rank  yes  my dear friend  i have quite made up my mind about that
helmer ,helmer  well
rank ,rank  at the next fancy dress ball i shall be invisible
helmer ,helmer  that s a good joke
rank ,rank  there is a big black hat  have you never heard of hats that makeyou invisible  if you put one on  no one can see you
helmer ,helmer   yes  you are quite right
rank ,rank  but i am clean forgetting what i came for  helmer  give me acigar  one of the dark havanas
helmer ,helmer  with the greatest pleasure
rank ,rank   thanks
nora ,nora   let me give you a light
rank ,rank  thank you   andnow goodbye
helmer ,helmer  goodbye  goodbye  dear old man
nora ,nora  sleep well  doctor rank
rank ,rank  thank you for that wish
nora ,nora  wish me the same
rank ,rank  you  well  if you want me to sleep well  and thanks for the light
helmer ,helmer   he has drunk more than he ought
nora ,nora   maybe   torvald  what are you going to do there
helmer ,helmer  emptying the letter box  it is quite full  there will be no roomto put the newspaper in tomorrow morning
nora ,nora  are you going to work tonight
helmer ,helmer  you know quite well i m not  what is this  someone has been atthe lock
nora ,nora  at the lock
helmer ,helmer  yes  someone has  what can it mean  i should never have thoughtthe maid    here is a broken hairpin  nora  it is one of yours
nora ,nora   then it must have been the children
helmer ,helmer  then you must get them out of those ways  there  at last i havegot it open   helen   helen  put out the light over the front door   look at that  look what a heap of them thereare   what on earth is that
nora ,nora   the letter  no  torvald  no
helmer ,helmer  two cards  of rank s
nora ,nora  of doctor rank s
helmer ,helmer   doctor rank  they were on the top  he musthave put them in when he went out
nora ,nora  is there anything written on them
helmer ,helmer  there is a black cross over the name  look there  what anuncomfortable idea  it looks as if he were announcing his own death
nora ,nora  it is just what he is doing
helmer ,helmer  what  do you know anything about it  has he said anything toyou
nora ,nora  yes  he told me that when the cards came it would be hisleave taking from us  he means to shut himself up and die
helmer ,helmer  my poor old friend  certainly i knew we should not have him verylong with us  but so soon  and so he hides himself away like a woundedanimal
nora ,nora  if it has to happen  it is best it should be without a word  don tyou think so  torvald
helmer ,helmer   he had so grown into our lives  i can tthink of him as having gone out of them  he  with his sufferings and hisloneliness  was like a cloudy background to our sunlit happiness  well perhaps it is best so  for him  anyway   and perhapsfor us too  nora  we two are thrown quite upon each other now   my darling wife  i don t feel as if i could hold youtight enough  do you know  nora  i have often wished that you might bethreatened by some great danger  so that i might risk my life s blood and everything  for your sake
nora ,nora   now you mustread your letters  torvald
helmer ,helmer  no  no  not tonight  i want to be with you  my darling wife
nora ,nora  with the thought of your friend s death
helmer ,helmer  you are right  it has affected us both  something ugly has comebetween us  the thought of the horrors of death  we must try and rid ourminds of that  until then  we will each go to our own room
nora ,nora   goodnight  torvald  goodnight
helmer ,helmer   goodnight  my little singing bird sleep sound  nora  now i will read my letters through
nora ,nora   never to seehim again  never  never   never to seemy children again either  never again  never  never   ah  the icy  blackwater  the unfathomable depths  if only it were over  he has got itnow  now he is reading it  goodbye  torvald and my children
helmer ,helmer  nora
nora ,nora  ah
helmer ,helmer  what is this  do you know what is in this letter
nora ,nora  yes  i know  let me go  let me get out
helmer ,helmer   where are you going
nora ,nora   you shan t save me  torvald
helmer ,helmer   true  is this true  that i read here  horrible  no no  it is impossible that it can be true
nora ,nora  it is true  i have loved you above everything else in the world
helmer ,helmer  oh  don t let us have any silly excuses
nora ,nora   torvald
helmer ,helmer  miserable creature  what have you done
nora ,nora  let me go  you shall not suffer for my sake  you shall not take itupon yourself
helmer ,helmer  no tragic airs  please   here you shallstay and give me an explanation  do you understand what you have done answer me  do you understand what you have done
nora ,nora   yes  now i am beginning to understand thoroughly
helmer ,helmer   what a horrible awakening  all theseeight years  she who was my joy and pride  a hypocrite  a liar  worse worse  a criminal  the unutterable ugliness of it all   for shame  forshame   i ought to have suspected that something of the sort would happen i ought to have foreseen it  all your father s want of principle  besilent   all your father s want of principle has come out in you  noreligion  no morality  no sense of duty    how i am punished for havingwinked at what he did  i did it for your sake  and this is how you repayme
nora ,nora  yes  that s just it
helmer ,helmer  now you have destroyed all my happiness  you have ruined all myfuture  it is horrible to think of  i am in the power of an unscrupulousman  he can do what he likes with me  ask anything he likes of me  giveme any orders he pleases  i dare not refuse  and i must sink to suchmiserable depths because of a thoughtless woman
nora ,nora  when i am out of the way  you will be free
helmer ,helmer  no fine speeches  please  your father had always plenty of thoseready  too  what good would it be to me if you were out of the way  asyou say  not the slightest  he can make the affair known everywhere  andif he does  i may be falsely suspected of having been a party to yourcriminal action  very likely people will think i was behind it all  thatit was i who prompted you  and i have to thank you for all this  youwhom i have cherished during the whole of our married life  do youunderstand now what it is you have done for me
nora ,nora   yes
helmer ,helmer  it is so incredible that i can t take it in  but we must come tosome understanding  take off that shawl  take it off  i tell you  i musttry and appease him some way or another  the matter must be hushed up atany cost  and as for you and me  it must appear as if everything betweenus were just as before  but naturally only in the eyes of the world  youwill still remain in my house  that is a matter of course  but i shallnot allow you to bring up the children  i dare not trust them to you to think that i should be obliged to say so to one whom i have lovedso dearly  and whom i still    no  that is all over  from this momenthappiness is not the question  all that concerns us is to save theremains  the fragments  the appearance
helmer ,helmer   what is that  so late  can the worst    can he   hide yourself  nora  say you are ill
maid ,maid   a letter for the mistress
helmer ,helmer  give it to me   yes  itis from him  you shall not have it  i will read it myself
nora ,nora  yes  read it
helmer ,helmer   i scarcely have the courage to do it  itmay mean ruin for both of us  no  i must know   nora   nora   no  i mustread it once again    yes  it is true  i am saved  nora  i am saved
nora ,nora  and i
helmer ,helmer  you too  of course  we are both saved  both you and i  look  hesends you your bond back  he says he regrets and repents  that a happychange in his life  never mind what he says  we are saved  nora  no onecan do anything to you  oh  nora  nora   no  first i must destroy thesehateful things  let me see     no  no  iwon t look at it  the whole thing shall be nothing but a bad dream tome   there  now it doesn t exist any longer  he saysthat since christmas eve you    these must have been three dreadful daysfor you  nora
nora ,nora  i have fought a hard fight these three days
