character_name,character_speech
frulinde ,frulinde men det goer du naturligvis ikke nora nej naturligvis  jeg synes ikke  jeg kan taenke mig  at det skulde bli noedvendigt  men jeg er ganske sikker pa  at dersom jeg talte til doktor rank -
frulinde ,frulinde bag din mands ryg 
nora ,nora jeg ma ud af det andet  det er ogsa bag hans ryg  jeg ma ud af dette her 
frulinde ,frulinde ja  ja  det sagde jeg ogsa igar  men -
nora ,nora  en mand kan meget bedre klare sligt noget  end et fruentimmer -
frulinde ,frulinde ens egen mand  ja 
nora ,nora sniksnak   nar en betaler alt  hvad en skylder  sa far en jo sit gaeldsbevis tilbage 
frulinde ,frulinde ja det forstar sig 
nora ,nora og kan rive det i hundrede tusend stykker og braende det op  - det aekle skidne papir 
frulinde ,fru linde  nora  du skjuler noget for mig 
nora ,nora kan du se det pa mig 
frulinde ,frulinde der er haendt dig noget siden igar morges  nora  hvad er det for noget 
nora ,nora  kristine   hys  nu kom torvald hjem  se her  saet dig ind til boernene salaenge  torvald taler ikke at se skraeddersoem  lad anne marie hjaelpe dig 
frulinde ,fru linde  ja  ja  men jeg gar ikke herfra  foer vi har talt oprigtigt sammen 
nora ,nora  a  hvor jeg har ventet pa dig  kaere torvald 
helmer ,helmer var det sypigen - 
nora ,nora nej  det var kristine  hun hjaelper mig at goere min dragt istand  du kan tro  jeg skal komme til at tage mig ud 
helmer ,helmer ja var det ikke et ganske heldigt indfald af mig 
nora ,nora praegtigt  men er jeg ikke ogsa snil  at jeg foejer dig 
helmer ,helmer  snil - fordi du foejer din mand  na  na  du lille galning  jeg ved nok  du mente det ikke sa  men jeg vil ikke forstyrre dig  du skal vel proeve  kan jeg tro 
nora ,nora og du skal vel arbejde 
helmer ,helmer ja   se her  jeg har vaeret nede i banken -
nora ,nora torvald 
helmer ,helmer  ja 
nora ,nora hvis nu din lille ekorn bad dig rigtig inderlig vakkert om en ting - 
helmer ,helmer hvad sa 
nora ,nora vilde du sa goere det 
helmer ,helmer foerst ma jeg naturligvis vide  hvad det er 
nora ,nora ekornen skulde loebe omkring og goere spil  opper   hvis du vilde vaere snil og foejelig 
helmer ,helmer frem med det da 
nora ,nora laerkefuglen skulde kvidre i alle stuerne  bade hoejt og lavt -
helmer ,helmer a hvad  det goer jo laerkefuglen alligevel 
nora ,nora jeg skulde lege alfepige og danse for dig i maneskinnet   torvald 
helmer ,helmer nora  - det er dog vel aldrig det  du slog pa imorges 
nora ,nora  jo  torvald  jeg beer dig sa boenligt 
helmer ,helmer og du har virkelig mod til at rippe den sag op igen 
nora ,nora ja  ja  du ma foeje mig  du ma lade krog  stad fa beholde sin post i banken 
helmer ,helmer min kaere nora  hans post har jeg bestemt for fru linde 
nora ,nora ja  det er umadelig snilt af dig  men du kan jo bare afskedige en anden kontorist istedetfor krogstad  
helmer ,helmer dette er dog en utrolig egensindighed  fordi du gar hen og gir et ubetaenksomt loefte om at tale for ham  sa skulde jeg - 
nora ,nora det er ikke derfor  torvald  det er for din egen skyld  dette menneske skriver jo i de styggeste aviser  det har du selv sagt  han kan goere dig sa usigelig meget ondt  jeg har en sa  dan doedelig angst for ham -
helmer ,helmer aha  jeg forstar  det er gamle erindringer  som skraemmer dig op 
nora ,nora hvad mener du med det 
helmer ,helmer du taenker naturligvis pa din fader 
nora ,nora ja  ja vel  husk bare pa  hvorledes ond  skabsfulde mennesker skrev i aviserne om pappa og bagtalte ham sa grueligt  jeg tror  de havde faet ham afsat  hvis ikke departementet havde sendt dig derhen for at se efter  og hvis ikke du havde vaeret sa velvillig og sa hjaelpsom imod ham 
helmer ,helmer min lille nora  der er en betydelig forskel mellem din fader og mig  din fader var ingen uangribelig embedsmand  men det er jeg  og det haber jeg  at jeg skal blive ved at vaere sa  laenge jeg star i min stilling 
nora ,nora a   der er ingen som ved   hvad onde mennesker kan finde pa  nu kunde vi fa det sa godt  sa roligt og lykkeligt her i vort fredelige og sorgloese hjem  - du og jeg og boernene  torvald  derfor er det  at jeg beer dig sa inder  ligt -
helmer ,helmer og just ved at ga i forboen for ham goer du mig det umuligt at beholde ham  det er allerede bekendt i banken  at jeg vil afskedige krog  stad  skulde det nu rygtes  at den nye bank  direktoer havde ladet sig omstemme af sin kone -
nora ,nora ja hvad sa - helmer nej naturligvis  nar bare den lille egensindige kunde fa sin vilje -  jeg skulde ga hen og goere mig latterlig for hele personalet  - bringe folk pa den tanke  at jeg var afhaengig af alskens fremmede indflydelser  jo du kan tro  jeg vilde snart komme til at spore foelgerne  og desuden  - der er en omstaendighed  som goer krogstad aldeles umulig i banken  sa laenge jeg star som direktoer 
nora ,nora hvad er det for noget 
helmer ,helmer hans moralske broest kunde jeg kanske i noedsfald have overset -
nora ,nora ja  ikke sandt  torvald 
helmer ,helmer og jeg hoerer  han skal vaere ganske brugbar ogsa  men han er en ungdomsbekendt af mig  det er et af disse overilede bekendtskaber  som man sa mangen gang senere hen i livet generes af  ja jeg kan gerne sige dig det lige ud  vi er dus  og dette taktloese menneske laegger slet ikke skjul pa det  nar andre er tilstede  tvertimod  - han tror  at det berettiger ham til en familiaer tone imod mig  og sa trumfer han hvert oejeblik ud med sit  du  du helmer  jeg forsikrer dig  det virker hoejst pinligt pa mig  han vilde goere mig min stilling i banken utalelig  
nora ,nora torvald  alt dette mener du ikke noget med 
helmer ,helmer ja sa  hvorfor ikke 
nora ,nora nej  for dette her er jo bare smalige hensyn 
helmer ,helmer hvad er det  du siger  smalig  synes du  jeg er smalig 
nora ,nora nej  tvertimod   kaere torvald  og just der  for -
helmer ,helmer lige meget  du kalder mine bevaeggrunde smalige  sa ma vel jeg ogsa vaere det  smalig  ja sa  - na  dette skal tilforladelig fa en ende   helene 
nora ,nora hvad vil du helmer  en afgoerelse 
helmer ,helmer se her  tag dette brev  ga ned med det straks  fa fat i et bybud og lad ham besoerge det  men hurtigt  adressen star udenpa  se  der er penge 
stuepigen ,stuepigen godt 
helmer ,helmer  se sa  min lille fru stivnakke 
nora ,nora  torvald  - hvad var det for et brev helmer krogstads opsigelse 
nora ,nora kald det tilbage  torvald  det er endnu tid  a   torvald  kald det tilbage  goer det for min skyld  - for din egen skyld  for boernenes skyld  hoerer du  torvald  goer det  du ved ikke  hvad dette kan bringe over os alle 
helmer ,helmer for sent 
nora ,nora ja  for sent 
helmer ,helmer kaere nora  jeg tilgiver dig denne angst  som du her gar i  skoent den igrunden er en for  naermelse imod mig  jo  det er  eller er det kanske ikke en fornaermelse at tro  at jeg skulde vaere bange for en forkommen vinkelskrivers haevn  men jeg tilgiver dig det alligevel  fordi det sa smukt vidner om din store kaerlighed til mig   saledes skal det vaere  min egen elskede nora  lad sa komme  hvad der vil  nar det rigtig gaelder  kan du tro  jeg har bade mod og kraefter  du skal se  jeg er mand for at tage alt pa mig 
nora ,nora  hvad mener du med det 
helmer ,helmer alt  siger jeg -
nora ,nora  det skal du aldrig i evighed goere 
helmer ,helmer godt  sa deler vi  nora  - som mand og hustru  det er  som det skal vaere   er du nu fornoejet  sa  sa  sa  ikke disse for  skraemte dueoejne  det er jo altsammen ikke an  det end de tommeste indbildninger  - nu skulde du spille tarantellaen igennem og oeve dig med tamburinen  jeg saetter mig i det indre kontor og lukker mellemdoeren  saa hoerer jeg ingenting  du kan goere al den larm du vil   og nar rank kommer  sa sig ham  hvor han kan finde mig 
nora ,nora  han var istand til at goere det  han goer det  han goer det  trods alt i verden  - nej  aldrig i evighed dette  foer alt andet  redning -  en udvej -  doktor rank -  foer alt andet  foer alt  hvad det sa skal vaere 
nora ,nora goddag  doktor rank  jeg kendte dem pa ringningen  men de skal ikke ga ind til torvald nu  for jeg tror  han har noget at bestille rank og de 
nora ,nora  a det ved de nok  - for dem har jeg altid en stund tilovers 
rank ,rank tak for det  det skal jeg goere brug af sa laenge jeg kan 
nora ,nora hvad mener de med det  sa laenge de kan 
rank ,rank ja  forskraekker det dem 
nora ,nora na  det er et sa underligt udtryk  skulde der da indtraeffe noget 
rank ,rank der vil indtraeffe det  som jeg laenge har vaeret forberedt pa  men jeg trode rigtignok ikke  at det skulde komme sa snart 
nora ,nora  hvad er det  de har faet at vide  doktor rank  de skal sige mig det rank  med mig gar det nedover  det er ikke noget at goere ved 
nora ,nora  er det dem - 
rank ,rank hvem ellers  det kan ikke nytte at lyve for sig selv  jeg er den miserableste af alle mine patienter  fru helmer  i disse dage har jeg fore  taget et generalopgoer af min indre status  banke  rot  inden en maned ligger jeg kanske og radner oppe pa kirkegarden 
nora ,nora a fy  hvor stygt de taler 
rank ,rank tingen er ogsa forbandet styg  men det vaerste er  at der vil ga sa megen anden styghed forud  der star nu bare en eneste undersoegelse tilbage  nar jeg er faerdig med den  sa ved jeg sa omtrent  hvad tid oploesningen begynder  der er noget  jeg vil sige dem  helmer har i sin fine natur en sa udpraeget modbydelighed mod alt  hvad der er haesligt  jeg vil ikke hae ham i mit sygevaerelse -
nora ,nora a men doktor rank -
rank ,rank jeg vil ikke hae ham der  pa ingen made  jeg staenger min doer for ham  - sa snart jeg har faet fuld visshed for det vaerste  sender jeg dem mit visitkort med et sort kors pa  og da ved de  at nu er oedelaeggelsens vederstyggelighed begyndt 
nora ,nora nej  idag er de da rent urimelig  og jeg  som sa gerne vilde  at de skulde have vaeret i rigtig godt lune 
rank ,rank med doeden i haenderne  - og saledes at boede for en andens skyld  er der retfaerdighed i dette  og i hver eneste familje rader der pa en eller anden made en slig uboenhoerlig gen  gaeldelse -
nora ,nora  sniksnak  lystig  lystig 
rank ,rank ja  det er minsael ikke andet  end til at le ad  det hele  min arme  uskyldige rygrad ma svie for min faders lystige loejtnantsdage nora  han var jo sa henfalden til asparges og gaseleverpostejer  var det ikke sa 
rank ,rank jo  og til troefler 
nora ,nora ja troefler  ja  og sa til oesters  tror jeg 
rank ,rank ja oesters  oesters  det forstar sig 
nora ,nora og sa al den portvin og champagne til  det er soergeligt  at alle disse laekkre ting skal sla sig pa benraden 
rank ,rank isaer at de skal sla sig pa en ulykkelig ben  rad  som ikke har faet det mindste godt af dem 
nora ,nora ak ja  det er nu det allersoergeligste 
rank ,rank  hm -
nora ,nora  hvorfor smilte de 
rank ,rank nej  det var dem  som lo 
nora ,nora nej  det var dem  som smilte  doktor rank 
rank ,rank  de er nok en stoerre skaelm  end jeg havde taenkt 
nora ,nora jeg er sa opsat pa galskaber idag 
rank ,rank det lader til 
nora ,nora  kaere  kaere doktor rank  de skal ikke doe fra torvald og mig 
rank ,rank a det savn vilde de samaen let forvinde  den  som gar bort  glemmes snart 
nora ,nora  tror de det 
rank ,rank man slutter nye forbindelser  og sa -
nora ,nora hvem slutter nye forbindelser 
rank ,rank det vil bade de og helmer goere  nar jeg er vaek  de selv er allerede i god gang  synes jeg  hvad skulde denne fru linde her igaraftes 
nora ,nora aha  - de er dog vel aldrig skinsyg pa den stakkers kristine 
rank ,rank jo  jeg er  hun vil blive min efterfoelgerske her i huset  nar jeg har faet forfald  skal kanske dette fruentimmer -nora hys  tal ikke sa hoejt  hun er derinde 
rank ,rank idag ogsa  ser de vel 
nora ,nora bare for at sy pa min dragt  herregud  hvor urimelig de er   vaer nu snil  doktor rank  imorgen skal de fa se  hvor smukt jeg skal danse  og da skal de forestille dem  at jeg goer det bare for deres skyld  - ja  og sa naturligvis for torvalds  - det forstar sig   doktor rank  saet dem her  sa skal jeg vise dem noget 
rank ,rank  hvad er det 
nora ,nora se her  se 
rank ,rank silkestroemper 
nora ,nora koedfarvede  er ikke de dejlige  ja  nu er her sa moerkt  men imorgen -  nej  nej  nej  de far bare se fodbladet  a jo  de kan samaen gerne fa se oventil ogsa 
rank ,rank hm -
nora ,nora hvorfor ser de sa kritisk ud  tror de kanske ikke de passer 
rank ,rank det kan jeg umuligt hae nogen begrundet formening om 
nora ,nora  fy skam dem   det skal de hae 
rank ,rank og hvad er det sa for andre herligheder  jeg skal fa se 
nora ,nora de far ikke se en smule mere  for de er uskikkelig 
rank ,rank  nar jeg sidder her saledes ganske fortrolig sammen med dem  sa begriber jeg ikke - nej  jeg fatter det ikke - hvad der skulde blevet af mig  hvis jeg aldrig var kommen her i huset 
nora ,nora  jo jeg tror nok  at de igrunden hygger dem ganske godt hos os rank  og sa at skulle ga fra det altsammen -
nora ,nora sniksnak  de gar ikke fra det 
rank ,rank  - og ikke kunne efterlade sig et fattigt takkens tegn engang  knapt nok et flygtigt savn  - ikke andet  end en ledig plads  som kan ud  fyldes af den foerste den bedste 
nora ,nora og hvis jeg nu bad dem om -  nej -
rank ,rank om hvad 
nora ,nora om et stort bevis pa deres venskab -
rank ,rank ja  ja 
nora ,nora nej jeg mener  - om en umadelig stor tjeneste -
rank ,rank vilde de virkelig for en gangs skyld goere mig sa lykkelig 
nora ,nora a  de ved jo slet ikke   hvad det er 
rank ,rank nu godt  sa sig det 
nora ,nora nej men jeg kan ikke  doktor rank  det er noget sa urimelig meget  - bade et rad og en hjaelp og en tjeneste -
rank ,rank sa meget desto bedre  det er mig ufatteligt  hvad de kan mene  men sa tal dog  har jeg da ikke deres fortrolighed 
nora ,nora jo det har de som ingen anden  de er min troeste og bedste ven  det ved jeg nok  derfor vil jeg ogsa sige dem det  nu vel da  doktor rank  der er noget  som de ma hjaelpe mig at forhindre  de ved   hvor inderligt  hvor ubeskrivelig hoejt torvald elsker mig  aldrig et oejeblik vilde han betaenke sig pa at give sit liv hen for min skyld 
rank ,rank  nora  - tror de da  at han er den eneste - 
nora ,nora  som - 
rank ,rank som gladelig gav sit liv hen for deres skyld 
nora ,nora  ja sa rank jeg har svoret ved mig selv  at de skulde vide det  foer jeg gik bort  en bedre lejlighed vilde jeg aldrig finde  - ja  nora  nu ved de det  og nu ved de altsa ogsa  at til mig kan de betro dem  som til ingen anden 
nora ,nora  lad mig slippe frem 
rank ,rank  nora -
nora ,nora  helene  bring lampen ind  -  ak  kaere doktor rank  dette her var virkelig stygt af dem 
rank ,rank  at jeg har elsket dem fuldt sa inderligt  som nogen anden  var det stygt 
nora ,nora nej  men at de gar hen og siger mig det  det var jo slet ikke noedvendigt -
rank ,rank hvad mener de  har de da vidst - 
rank ,rank nora  - fru helmer -  jeg spoer dem  har de vidst noget nora a hvad ved jeg  hvad jeg har vidst eller ikke vidst  jeg kan virkelig ikke sige dem -  at de kunde vaere sa klodset  doktor rank  nu var alting sa godt 
rank ,rank na  de har ialtfald nu visshed for  at jeg star dem til radighed med liv og sjael  og vil de sa tale ud 
nora ,nora  efter dette 
rank ,rank jeg beer dem  lad mig fa vide hvad det er 
nora ,nora ingenting kan de fa vide nu 
rank ,rank jo  jo  saledes ma de ikke straffe mig  lad mig fa lov til at goere for dem  hvad der star i menneskelig magt 
nora ,nora nu kan de ingenting goere for mig  - for  resten behoever jeg visst ikke nogen hjaelp  de skal se  det er bare indbildninger altsammen  ja visst er det sa  naturligvis   jo  de er rigtignok en net herre  doktor rank  synes de ikke  de skammer dem  nu lampen er kommen ind 
rank ,rank nej  egentlig ikke  men jeg skal kanske ga - for stedse 
nora ,nora nej  det skal de da rigtignok ikke goere  de skal naturligvis komme her som foer  de ved jo godt  torvald kan ikke undvaere dem 
rank ,rank ja  men de 
nora ,nora a  jeg synes altid her blir sa uhyre fornoeje  ligt  nar de kommer 
rank ,rank det er just det  som lokked mig ind pa et vildspor  de er mig en gade  mangengang har det forekommet mig  at de naesten ligesa gerne vilde vaere sammen med mig  som med helmer 
nora ,nora ja  ser de  der er jo nogle mennesker  som man holder mest af  og andre mennesker  som man naesten helst vil vaere sammen med 
rank ,rank a ja  der er noget i det 
nora ,nora da jeg var hjemme  holdt jeg naturligvis mest af pappa  men jeg syntes altid det var sa umadelig morsomt  nar jeg kunde stjaele mig ned i pigekammeret  for de vejleded mig ikke en smule  og sa talte de altid sa meget fornoejeligt sig imellem 
rank ,rank aha  det er altsa dem  jeg har afloest 
nora ,nora  a  kaere  snille doktor rank  det mente jeg jo slet ikke   men de kan vel skoenne  at det er med torvald ligesom med pappa -
stuepigen ,stuepigen frue 
nora ,nora  ah 
rank ,rank noget galt pa faerde 
nora ,nora nej  nej  pa ingen made  det er bare noget -  det er min nye dragt -rank hvorledes  der ligger jo deres dragt 
nora ,nora a  ja den  men det er en anden  jeg har bestilt den -  torvald ma ikke vide det -
rank ,rank aha  der har vi altsa den store hemmelighed 
nora ,nora ja visst  ga bare ind til ham  han sidder i det indre vaerelse  hold ham op sa laenge -
rank ,rank vaer rolig  han skal ikke slippe fra mig 
nora ,nora  og han star og venter i koekkenet 
stuepigen ,stuepigen ja  han kom op bagtrappen -
nora ,nora men sagde du ham ikke  at her var nogen 
stuepigen ,stuepigen jo  men det hjalp ikke 
nora ,nora han vil ikke ga igen 
stuepigen ,stuepigen nej  han gar ikke  foer han far talt med fruen 
nora ,nora sa lad ham komme ind  men sagte  helene  du ma ikke sige det til nogen  det er en over  raskelse for min mand stuepigen ja  ja  jeg forstar nok -
nora ,nora det forfaerdelige sker  det kommer alligevel  nej  nej  nej  det kan ikke ske  det skal ikke ske 
nora ,nora  tal sagte  min mand er hjemme 
krogstad ,krogstad na  lad ham det 
nora ,nora hvad vil de mig 
krogstad ,krogstad fa vide besked om noget 
nora ,nora sa skynd dem  hvad er det 
krogstad ,krogstad de ved vel  at jeg har faet min opsigelse 
nora ,nora jeg kunde ikke forhindre det  herr krogstad   jeg har kaempet til det yderste for deres sag  men det hjalp ikke noget krogstad har deres mand sa liden kaerlighed til dem  han ved   hvad jeg kan udsaette dem for  og alligevel vover han -
nora ,nora hvor kan de taenke  at han har faet det at vide 
krogstad ,krogstad a nej  jeg taenkte det nu heller ikke  det ligned slet ikke min gode torvald helmer at vise sa meget mandsmod -
nora ,nora herr krogstad  jeg kraever agtelse for min mand 
krogstad ,krogstad bevares  al skyldig agtelse  men siden fruen holder dette her sa aengstelig skjult  sa toer jeg vel antage  at de ogsa har fat lidt bedre op  lysning end igar  om hvad de egentlig har gjort 
nora ,nora mere  end de nogensinde kunde laere mig 
krogstad ,krogstad ja  slig en darlig jurist som jeg -
nora ,nora hvad er det  de vil mig 
krogstad ,krogstad bare se  hvorledes det stod til med dem  fru helmer  jeg har gaet og taenkt pa dem hele dagen  en inkassator  en vinkelskriver  en - na en  som jeg  har ogsa lidt af det  som kaldes for hjertelag  ser de 
nora ,nora sa vis det  taenk pa mine sma boern 
krogstad ,krogstad har de og deres mand taenkt pa mine  men det kan nu vaere det samme  det var bare det jeg vilde sige dem  at de ikke behoever at tage denne sag altfor alvorligt  der vil ikke for det foerste ske nogen patale fra min side 
nora ,nora a nej  ikke sandt  det vidste jeg nok krogstad det hele kan jo ordnes i al mindelighed  det behoever slet ikke at komme ud iblandt folk  det blir bare imellem os tre 
nora ,nora min mand ma aldrig fa noget at vide om dette 
krogstad ,krogstad hvorledes vil de kunne forhindre det  kan de kanske betale  hvad der star til rest 
nora ,nora nej  ikke nu straks krogstad eller har de kanske udvej til at rejse penge en af dagene 
nora ,nora ingen udvej  som jeg vil goere brug af 
krogstad ,krogstad ja  det vilde nu ikke have nyttet dem noget alligevel  om de sa stod her med aldrig sa mange kontanter i handen  sa fik de ikke deres forskrivning ifra mig for det 
nora ,nora sa forklar mig da  hvad de vil bruge den til 
krogstad ,krogstad jeg vil bare beholde den  - hae den i mit vaerge  der er ingen uvedkommende  som far nys om det  hvis de derfor skulde ga her med en eller anden fortvivlet beslutning -
nora ,nora det goer jeg 
krogstad ,krogstad - hvis de skulde taenke pa at loebe fra hus og hjem -
nora ,nora det goer jeg 
krogstad ,krogstad - eller de skulde taenke pa det  som vaerre er -
nora ,nora hvor kan de vide det 
krogstad ,krogstad - sa lad sligt fare 
nora ,nora hvor kan de vide  at jeg taenker pa det 
krogstad ,krogstad de fleste af os taenker pa det i foerstningen  jeg taenkte ogsa pa det  men jeg havde minsael ikke mod -
nora ,nora  jeg ikke heller 
krogstad ,krogstad  nej  ikke sandt  de har ikke mod til det  de heller 
nora ,nora jeg har det ikke  jeg har det ikke 
krogstad ,krogstad det vilde ogsa vaere en stor dumhed  nar bare den foerste huslige storm er over -  jeg har her i lommen brev til deres mand -
nora ,nora og der star det altsammen 
krogstad ,krogstad i sa skansomme udtryk  som muligt 
nora ,nora  det brev ma han ikke fa  riv det istykker igen  jeg vil goere udvej til penge alligevel 
krogstad ,krogstad om forladelse  frue  men jeg tror  jeg sagde dem nylig -
nora ,nora a jeg taler ikke om de penge  jeg skylder dem  lad mig fa vide  hvor stor en sum de fordrer af min mand  sa skal jeg skaffe pengene 
krogstad ,krogstad jeg fordrer ingen penge af deres mand 
nora ,nora hvad fordrer de da 
krogstad ,krogstad det skal de fa vide  jeg vil pafode  frue  jeg vil tilvejrs  og det skal deres mand hjaelpe mig med  i halvandet ar har jeg ikke gjort mig skyldig i noget uhaederligt  jeg har i al den tid kaempet med de trangeste kar  jeg var tilfreds med at arbejde mig op skridt for skridt  nu er jeg jaget vaek og jeg lar mig ikke noejes med bare at tages til nade igen  jeg vil tilvejrs  siger jeg dem  jeg vil ind i banken igen  - hae en hoejere stil  ling  deres mand skal oprette en post for mig -
nora ,nora det goer han aldrig 
krogstad ,krogstad han goer det  jeg kender ham  han vover ikke at kny  og er jeg foerst derinde sammen med ham  da skal de bare fa se  inden et ar skal jeg vaere direktoerens hoejre hand  det skal bli nils krogstad og ikke torvald helmer  som styrer aktiebanken 
nora ,nora det skal de aldrig komme til at opleve 
krogstad ,krogstad vil de kanske - 
nora ,nora nu har jeg mod til det 
krogstad ,krogstad a de skraemmer mig ikke  en fin forvaent dame  som de -
nora ,nora de skal fa se  de skal fa se 
krogstad ,krogstad under isen kanske  ned i det kolde  kul  sorte vand  og sa til varen flyde op  styg  ukendelig  med affaldet har -
nora ,nora de skraemmer mig ikke 
krogstad ,krogstad de skraemmer heller ikke mig  sligt noget goer man ikke  fru helmer  hvad vilde det des  uden nytte til  jeg har ham jo ligefuldt i lommen 
nora ,nora bagefter  nar ikke jeg laenger - krogstad glemmer de  at da er jeg radig over deres eftermaele 
nora ,nora  krogstad ja  nu har jeg forberedt dem  goer sa ingen dumheder  nar helmer har faet mit brev  sa venter jeg bud fra ham  og husk vel pa  at det er deres mand selv  som har tvunget mig ind igen pa denne slags veje  det skal jeg aldrig tilgive ham  farvel  frue 
nora ,nora  gar  gier ikke brevet af  a nej  nej  det vilde jo ogsa vaere umuligt   hvad er det  han star udenfor  gar ikke ned  over trapperne  betaenker han sig  skulde han - 
nora ,nora  i brevkassen   der ligger det  - torvald  torvald  - nu er vi redningsloese 
frulinde ,fru linde  ja nu ved jeg ikke mere at rette  skulde vi kanske proeve - 
nora ,nora  kristine  kom her 
frulinde ,fru linde  hvad fejler dig   du ser ud som forstyrret 
nora ,nora kom her  ser du det brev  der  se  - gennem ruden i brevkassen 
frulinde ,frulinde ja  ja  jeg ser det nok 
nora ,nora det brev er fra krogstad -
frulinde ,frulinde nora  - det er krogstad  som har lant dig pengene nora ja  og nu far torvald alting at vide 
frulinde ,frulinde a tro mig  nora  det er bedst for jer begge 
nora ,nora der er mere  end du ved om  jeg har skrevet et falsk navn -
frulinde ,frulinde men for himlens skyld - 
nora ,nora nu er det bare det  jeg vil sige dig  kri  stine  at du skal vaere mit vidne 
frulinde ,frulinde hvorledes vidne  hvad skal jeg - 
nora ,nora dersom jeg kommer til at ga fra forstanden  - og det kunde jo godt haende -
frulinde ,frulinde nora 
nora ,nora eller der skulde tilstoede mig noget andet  - noget  saledes at jeg ikke kunde vaere tilstede her -
frulinde ,frulinde nora  nora  du er jo rent som fra dig selv 
nora ,nora hvis der sa skulde vaere nogen  som vilde tage alt pa sig  hele skylden  forstar du -
frulinde ,frulinde ja  ja  men hvor kan du taenke - 
nora ,nora da skal du vidne  at det ikke er sandt  kri  stine  jeg er slet ikke fra mig selv  jeg har min fulde forstand nu  og jeg siger dig  der har ikke nogen anden vidst om det  jeg alene har gjort det altsammen  husk pa det 
frulinde ,frulinde det skal jeg nok  men jeg forstar ikke alt dette 
nora ,nora a  hvor skulde du kunne forsta det  det er jo det vidunderlige  som nu vil ske 
frulinde ,frulinde det vidunderlige 
nora ,nora ja  det vidunderlige  men det er sa for  faerdeligt  kristine  - det ma ikke ske  ikke for nogen pris i verden 
frulinde ,frulinde jeg vil ga lige hen og tale med krogstad 
nora ,nora ga ikke hen til ham  han goer dig noget ondt 
frulinde ,frulinde der var en tid da han gerne havde gjort  hvad det skulde vaere  for min skyld 
nora ,nora han frulinde hvor bor han 
nora ,nora a  hvad ved jeg -  jo   her er hans kort  men brevet  brevet - helmer  nora 
nora ,nora  a   hvad er det  hvad vil du mig 
helmer ,helmer na  na  bliv bare ikke sa forskraekket  vi kommer jo ikke  du har jo staengt doeren  proever du kanske 
nora ,nora ja  ja  jeg proever  jeg blir sa smuk  tor  vald 
frulinde ,fru linde   han bor jo lige her om hjoernet 
nora ,nora ja  men det nytter jo ikke  vi er rednings  loese  brevet ligger jo i kassen 
frulinde ,frulinde og din mand har noeglen 
nora ,nora ja  altid 
frulinde ,frulinde krogstad ma kraeve sit brev tilbage ulaest  han ma finde pa et paskud -
nora ,nora men just pa denne tid plejer torvald -frulinde forhal det  ga ind til ham salaenge  jeg kommer igen  sa fort jeg kan 
nora ,nora  torvald 
helmer ,helmer  na  toer man endelig slippe ind i sin egen stue igen  kom  rank  nu skal vi da fa se -   men hvad er det 
nora ,nora hvilket  kaere torvald 
helmer ,helmer rank forberedte mig pa en storartet forklaed  ningsscene 
rank ,rank  jeg forstod det sa  men jeg tog altsa fejl 
nora ,nora ja  der far ingen beundre mig i min pragt foer imorgen 
helmer ,helmer men  kaere nora  du ser sa anstraengt ud  har du oevet dig formeget 
nora ,nora nej  jeg har slet ikke oevet mig endnu helmer det blir dog noedvendigt -
nora ,nora ja  det blir aldeles noedvendigt  torvald  men jeg kan ingen vej komme uden din hjaelp  jeg har rent glemt det altsammen 
helmer ,helmer a vi skal snart friske det op igen 
nora ,nora ja  tag dig endelig af mig  torvald  vil du love mig det  a  jeg er sa aengstelig  det store selskab -  du ma ofre dig ganske for mig iaften   ikke en smule forretninger  ikke en pen i handen  hvad  ikke sandt  kaere torvald 
helmer ,helmer det lover jeg dig  iaften skal jeg vaere helt og holdent til din tjeneste  - du lille hjaelpeloese tingest  - hm  det er sandt  et vil jeg dog foerst -
nora ,nora hvad vil du se derude 
helmer ,helmer bare se om der skulde vaere kommet breve 
nora ,nora nej  nej  goer ikke det  torvald 
helmer ,helmer hvad nu 
nora ,nora torvald  jeg beer dig  der er ingen 
helmer ,helmer lad mig dog se 
helmer ,helmer  aha 
nora ,nora jeg kan ikke danse imorgen  hvis jeg ikke far proeve med dig 
helmer ,helmer  er du virkelig sa bange  kaere nora 
nora ,nora ja  sa umadelig bange  lad mig fa proeve straks  der er endnu tid  foer vi gar tilbords  a saet dig ned og spil for mig  kaere torvald  ret pa mig  vejled mig  som du plejer 
helmer ,helmer gerne  meget gerne  siden du oensker det 
nora ,nora  spil nu for mig  nu vil jeg danse 
helmer ,helmer  langsommere  - langsommere 
nora ,nora kan ikke anderledes 
helmer ,helmer ikke sa voldsomt  nora 
nora ,nora just sa ma det vaere 
helmer ,helmer  nej  nej  dette gar aldeles ikke 
nora ,nora  var det ikke det  jeg sagde dig 
rank ,rank lad mig spille for hende 
helmer ,helmer  ja goer det  sa kan jeg bedre vejlede hende 
frulinde ,fru linde  ah - 
nora ,nora  her ser du loejer  kristine 
helmer ,helmer men kaereste bedste nora  du danser jo  som om det gik pa livet loes 
nora ,nora det goer det jo ogsa 
helmer ,helmer rank  hold op  dette er jo den rene gal  skab  hold op  siger jeg 
helmer ,helmer  dette havde jeg dog aldrig kunnet tro  du har jo glemt alt  hvad jeg har laert dig 
nora ,nora  der ser du selv 
helmer ,helmer na  her ma rigtignok vejledning til 
