character_name,character_speech
helmer ,helmer ja   se her  jeg har været nede i banken –
nora ,nora torvald 
helmer ,helmer  ja 
nora ,nora hvis nu din lille ekorn bad dig rigtig inderlig vakkert om en ting – 
helmer ,helmer hvad så 
nora ,nora vilde du så gøre det 
helmer ,helmer først må jeg naturligvis vide  hvad det er 
nora ,nora ekornen skulde løbe omkring og gøre spil  opper   hvis du vilde være snil og føjelig 
helmer ,helmer frem med det da 
nora ,nora lærkefuglen skulde kvidre i alle stuerne  både højt og lavt –
helmer ,helmer å hvad  det gør jo lærkefuglen alligevel 
nora ,nora jeg skulde lege alfepige og danse for dig i måneskinnet   torvald 
helmer ,helmer nora  – det er dog vel aldrig det  du slog på imorges 
nora ,nora  jo  torvald  jeg beer dig så bønligt 
helmer ,helmer og du har virkelig mod til at rippe den sag op igen 
nora ,nora ja  ja  du må føje mig  du må lade krog  stad få beholde sin post i banken 
helmer ,helmer min kære nora  hans post har jeg bestemt for fru linde 
nora ,nora ja  det er umådelig snilt af dig  men du kan jo bare afskedige en anden kontorist istedetfor krogstad  
helmer ,helmer dette er dog en utrolig egensindighed  fordi du går hen og gir et ubetænksomt løfte om at tale for ham  så skulde jeg – 
nora ,nora det er ikke derfor  torvald  det er for din egen skyld  dette menneske skriver jo i de styggeste aviser  det har du selv sagt  han kan gøre dig så usigelig meget ondt  jeg har en så  dan dødelig angst for ham –
helmer ,helmer aha  jeg forstår  det er gamle erindringer  som skræmmer dig op 
nora ,nora hvad mener du med det 
helmer ,helmer du tænker naturligvis på din fader 
nora ,nora ja  ja vel  husk bare på  hvorledes ond  skabsfulde mennesker skrev i aviserne om pappa og bagtalte ham så grueligt  jeg tror  de havde fået ham afsat  hvis ikke departementet havde sendt dig derhen for at se efter  og hvis ikke du havde været så velvillig og så hjælpsom imod ham 
helmer ,helmer min lille nora  der er en betydelig forskel mellem din fader og mig  din fader var ingen uangribelig embedsmand  men det er jeg  og det håber jeg  at jeg skal blive ved at være så  længe jeg står i min stilling 
nora ,nora å   der er ingen som ved   hvad onde mennesker kan finde på  nu kunde vi få det så godt  så roligt og lykkeligt her i vort fredelige og sorgløse hjem  – du og jeg og børnene  torvald  derfor er det  at jeg beer dig så inder  ligt –
helmer ,helmer og just ved at gå i forbøn for ham gør du mig det umuligt at beholde ham  det er allerede bekendt i banken  at jeg vil afskedige krog  stad  skulde det nu rygtes  at den nye bank  direktør havde ladet sig omstemme af sin kone –
nora ,nora ja hvad så – ​helmer nej naturligvis  når bare den lille egensindige kunde få sin vilje –  jeg skulde gå hen og gøre mig latterlig for hele personalet  – bringe folk på den tanke  at jeg var afhængig af alskens fremmede indflydelser  jo du kan tro  jeg vilde snart komme til at spore følgerne  og desuden  – der er en omstændighed  som gør krogstad ​aldeles umulig i banken  så længe jeg står som direktør 
nora ,nora hvad er det for noget 
helmer ,helmer hans moralske brøst kunde jeg kanske i nødsfald have overset –
nora ,nora ja  ikke sandt  torvald 
helmer ,helmer og jeg hører  han skal være ganske brugbar også  men han er en ungdomsbekendt af mig  det er et af disse overilede bekendtskaber  som man så mangen gang senere hen i livet generes af  ja jeg kan gerne sige dig det lige ud  vi er dus  og dette taktløse menneske lægger slet ikke skjul på det  når andre er tilstede  tvertimod  – han tror  at det berettiger ham til en familiær tone imod mig  og så trumfer han hvert øjeblik ud med sit  du  du helmer  jeg forsikrer dig  det virker højst pinligt på mig  han vilde gøre mig min stilling i banken utålelig  
nora ,nora torvald  alt dette mener du ikke noget med 
helmer ,helmer ja så  hvorfor ikke 
nora ,nora nej  for dette her er jo bare smålige hensyn 
helmer ,helmer hvad er det  du siger  smålig  synes du  jeg er smålig 
nora ,nora nej  tvertimod   kære torvald  og just der  for –
helmer ,helmer lige meget  du kalder mine bevæggrunde smålige  så må vel jeg også være det  smålig  ja så  – nå  dette skal tilforladelig få en ende   helene 
nora ,nora hvad vil du ​helmer  en afgørelse 
helmer ,helmer se her  tag dette brev  gå ned med det straks  få fat i et bybud og lad ham besørge det  men hurtigt  adressen står udenpå  se  der er penge 
stuepigen ,stuepigen godt 
helmer ,helmer  se så  min lille fru stivnakke 
nora ,nora  torvald  – hvad var det for et brev ​helmer krogstads opsigelse 
nora ,nora kald det tilbage  torvald  det er endnu tid  å   torvald  kald det tilbage  gør det for min skyld  – for din egen skyld  for børnenes skyld  hører du  torvald  gør det  du ved ikke  hvad dette kan bringe over os alle 
helmer ,helmer for sent 
nora ,nora ja  for sent 
helmer ,helmer kære nora  jeg tilgiver dig denne angst  som du her går i  skønt den igrunden er en for  nærmelse imod mig  jo  det er  eller er det kanske ikke en fornærmelse at tro  at jeg skulde være bange for en forkommen vinkelskrivers hævn  men jeg tilgiver dig det alligevel  fordi det så smukt vidner om din store kærlighed til mig   således skal det være  min egen elskede nora  lad så komme  hvad der vil  når det rigtig gælder  kan du tro  jeg har både mod og kræfter  du skal se  jeg er mand for at tage alt på mig 
nora ,nora  hvad mener du med det 
helmer ,helmer alt  siger jeg –
nora ,nora  det skal du aldrig i evighed gøre 
helmer ,helmer godt  så deler vi  nora  – som mand og hustru  det er  som det skal være   er du​ nu fornøjet  så  så  så  ikke disse for  skræmte dueøjne  det er jo altsammen ikke an  det end de tommeste indbildninger  – nu skulde du spille tarantellaen igennem og øve dig med tamburinen  jeg sætter mig i det indre kontor og lukker mellemdøren  saa hører jeg ingenting  du kan gøre al den larm du vil   og når rank kommer  så sig ham  hvor han kan finde mig 
nora ,nora  han var istand til at gøre det  han gør det  han gør det  trods alt i verden  – nej  aldrig i evighed dette  før alt andet  redning –  en udvej –  doktor rank –  før alt andet  før alt  hvad det så skal være 
nora ,nora goddag  doktor rank  jeg kendte dem på ringningen  men de skal ikke gå ind til torvald nu  for jeg tror  han har noget at bestille ​rank og de 
nora ,nora  å det ved de nok  – for dem har jeg altid en stund tilovers 
rank ,rank tak for det  det skal jeg gøre brug af så længe jeg kan 
nora ,nora hvad mener de med det  så længe de kan 
rank ,rank ja  forskrækker det dem 
nora ,nora nå  det er et så underligt udtryk  skulde der da indtræffe noget 
rank ,rank der vil indtræffe det  som jeg længe har været forberedt på  men jeg trode rigtignok ikke  at det skulde komme så snart 
nora ,nora  hvad er det  de har fået at vide  doktor rank  de skal sige mig det ​rank  med mig går det nedover  det er ikke noget at gøre ved 
nora ,nora  er det dem – 
rank ,rank hvem ellers  det kan ikke nytte at lyve for sig selv  jeg er den miserableste af alle mine patienter  fru helmer  i disse dage har jeg fore  taget et generalopgør af min indre status  banke  rot  inden en måned ligger jeg kanske og rådner oppe på kirkegården 
nora ,nora å fy  hvor stygt de taler 
rank ,rank tingen er også forbandet styg  men det værste er  at der vil gå så megen anden styghed forud  der står nu bare en eneste undersøgelse tilbage  når jeg er færdig med den  så ved jeg så omtrent  hvad tid opløsningen begynder  der er noget  jeg vil sige dem  helmer har i sin fine natur en så udpræget modbydelighed mod alt  hvad der er hæsligt  jeg vil ikke ha’e ham i mit sygeværelse –
nora ,nora å men doktor rank –
rank ,rank jeg vil ikke ha’e ham der  på ingen måde  jeg stænger min dør for ham  – så snart jeg har fået fuld visshed for det værste  sender jeg ​dem mit visitkort med et sort kors på  og da ved de  at nu er ødelæggelsens vederstyggelighed begyndt 
nora ,nora nej  idag er de da rent urimelig  og jeg  som så gerne vilde  at de skulde have været i rigtig godt lune 
rank ,rank med døden i hænderne  – og således at bøde for en andens skyld  er der retfærdighed i dette  og i hver eneste familje råder der på en eller anden måde en slig ubønhørlig gen  gældelse –
nora ,nora  sniksnak  lystig  lystig 
rank ,rank ja  det er minsæl ikke andet  end til at le ad  det hele  min arme  uskyldige rygrad må svie for min faders lystige løjtnantsdage ​nora  han var jo så henfalden til asparges og gåseleverpostejer  var det ikke så 
rank ,rank jo  og til trøfler 
nora ,nora ja trøfler  ja  og så til østers  tror jeg 
rank ,rank ja østers  østers  det forstår sig 
nora ,nora og så al den portvin og champagne til  det er sørgeligt  at alle disse lækkre ting skal slå sig på benraden 
rank ,rank især at de skal slå sig på en ulykkelig ben  rad  som ikke har fået det mindste godt af dem 
nora ,nora ak ja  det er nu det allersørgeligste 
rank ,rank  hm –
nora ,nora  hvorfor smilte de 
rank ,rank nej  det var dem  som lo 
nora ,nora nej  det var dem  som smilte  doktor rank 
rank ,rank  de er nok en større skælm  end jeg havde tænkt 
nora ,nora jeg er så opsat på galskaber idag 
rank ,rank det lader til 
nora ,nora  kære  kære doktor rank  de skal ikke dø fra torvald og mig 
rank ,rank å det savn vilde de såmæn let forvinde  den  som går bort  glemmes snart 
nora ,nora  tror de det 
rank ,rank man slutter nye forbindelser  og så –
nora ,nora hvem slutter nye forbindelser 
rank ,rank det vil både de og helmer gøre  når jeg er væk  de selv er allerede i god gang  synes jeg  hvad skulde denne fru linde her igåraftes 
nora ,nora aha  – de er dog vel aldrig skinsyg på den stakkers kristine 
rank ,rank jo  jeg er  hun vil blive min efterfølgerske her i huset  når jeg har fået forfald  skal kanske dette fruentimmer –​nora hys  tal ikke så højt  hun er derinde 
rank ,rank idag også  ser de vel 
nora ,nora bare for at sy på min dragt  herregud  hvor urimelig de er   vær nu snil  doktor rank  imorgen skal de få se  hvor smukt jeg skal danse  og da skal de forestille dem  at jeg gør det bare for deres skyld  – ja  og så naturligvis for torvalds  – det forstår sig   doktor rank  sæt dem her  så skal jeg vise dem noget 
rank ,rank  hvad er det 
nora ,nora se her  se 
rank ,rank silkestrømper 
nora ,nora kødfarvede  er ikke de dejlige  ja  nu er her så mørkt  men imorgen –  nej  nej  nej  de får bare se fodbladet  å jo  de kan såmæn gerne få se oventil også 
rank ,rank hm –
nora ,nora hvorfor ser de så kritisk ud  tror de kanske ikke de passer 
rank ,rank det kan jeg umuligt ha’e nogen begrundet formening om 
nora ,nora  fy skam dem   det skal de ha’e 
rank ,rank og hvad er det så for andre herligheder  jeg skal få se 
nora ,nora de får ikke se en smule mere  for de er uskikkelig 
rank ,rank  når jeg sidder her således ganske fortrolig sammen med dem  så begriber jeg ikke – nej  jeg fatter det ikke – hvad der skulde blevet af mig  hvis jeg aldrig var kommen her i huset 
nora ,nora  jo jeg tror nok  at de igrunden hygger dem ganske godt hos os ​rank  og så at skulle gå fra det altsammen –
nora ,nora sniksnak  de går ikke fra det 
rank ,rank  – og ikke kunne efterlade sig et fattigt takkens tegn engang  knapt nok et flygtigt savn  – ikke andet  end en ledig plads  som kan ud  fyldes af den første den bedste 
nora ,nora og hvis jeg nu bad dem om –  nej –
rank ,rank om hvad 
nora ,nora om et stort bevis på deres venskab –
rank ,rank ja  ja 
nora ,nora nej jeg mener  – om en umådelig stor tjeneste –
rank ,rank vilde de virkelig for en gangs skyld gøre mig så lykkelig 
nora ,nora å  de ved jo slet ikke   hvad det er 
rank ,rank nu godt  så sig det 
nora ,nora nej men jeg kan ikke  doktor rank  det ​er noget så urimelig meget  – både et råd og en hjælp og en tjeneste –
rank ,rank så meget desto bedre  det er mig ufatteligt  hvad de kan mene  men så tal dog  har jeg da ikke deres fortrolighed 
nora ,nora jo det har de som ingen anden  de er min troeste og bedste ven  det ved jeg nok  derfor vil jeg også sige dem det  nu vel da  doktor rank  der er noget  som de må hjælpe mig at forhindre  de ved   hvor inderligt  hvor ubeskrivelig højt torvald elsker mig  aldrig et øjeblik vilde han betænke sig på at give sit liv hen for min skyld 
rank ,rank  nora  – tror de da  at han er den eneste – 
nora ,nora  som – 
rank ,rank som gladelig gav sit liv hen for deres skyld 
nora ,nora  ja så ​rank jeg har svoret ved mig selv  at de skulde ​vide det  før jeg gik bort  en bedre lejlighed vilde jeg aldrig finde  – ja  nora  nu ved de det  og nu ved de altså også  at til mig kan de betro dem  som til ingen anden 
nora ,nora  lad mig slippe frem 
rank ,rank  nora –
nora ,nora  helene  bring lampen ind  –  ak  kære doktor rank  dette her var virkelig stygt af dem 
rank ,rank  at jeg har elsket dem fuldt så inderligt  som nogen anden  var det stygt 
nora ,nora nej  men at de går hen og siger mig det  det var jo slet ikke nødvendigt –
rank ,rank hvad mener de  har de da vidst – 
rank ,rank nora  – fru helmer –  jeg spør dem  har de vidst noget ​nora å hvad ved jeg  hvad jeg har vidst eller ikke vidst  jeg kan virkelig ikke sige dem –  at de kunde være så klodset  doktor rank  nu var alting så godt 
rank ,rank nå  de har ialtfald nu visshed for  at jeg står dem til rådighed med liv og sjæl  og vil de så tale ud 
nora ,nora  efter dette 
rank ,rank jeg beer dem  lad mig få vide hvad det er 
nora ,nora ingenting kan de få vide nu 
rank ,rank jo  jo  således må de ikke straffe mig  lad mig få lov til at gøre for dem  hvad der står i menneskelig magt 
nora ,nora nu kan de ingenting gøre for mig  – for  resten behøver jeg visst ikke nogen hjælp  de skal se  det er bare indbildninger altsammen  ja visst er det så  naturligvis   jo  de er rigtignok en net herre  doktor rank  synes de ikke  de skammer dem  nu lampen er kommen ind 
rank ,rank nej  egentlig ikke  men jeg skal kanske gå – for stedse 
nora ,nora nej  det skal de da rigtignok ikke gøre  de skal naturligvis komme her som før  de ved jo godt  torvald kan ikke undvære dem 
rank ,rank ja  men de 
nora ,nora å  jeg synes altid her blir så uhyre fornøje  ligt  når de kommer 
rank ,rank det er just det  som lokked mig ind på et vildspor  de er mig en gåde  mangengang har det forekommet mig  at de næsten ligeså gerne vilde være sammen med mig  som med helmer 
nora ,nora ja  ser de  der er jo nogle mennesker  som man holder mest af  og andre mennesker  som man næsten helst vil være sammen med 
rank ,rank å ja  der er noget i det 
nora ,nora da jeg var hjemme  holdt jeg naturligvis mest af pappa  men jeg syntes altid det var så umådelig morsomt  når jeg kunde stjæle mig ned i pigekammeret  for de vejleded mig ikke en ​smule  og så talte de altid så meget fornøjeligt sig imellem 
rank ,rank aha  det er altså dem  jeg har afløst 
nora ,nora  å  kære  snille doktor rank  det mente jeg jo slet ikke   men de kan vel skønne  at det er med torvald ligesom med pappa –
stuepigen ,stuepigen frue 
nora ,nora  ah 
rank ,rank noget galt på færde 
nora ,nora nej  nej  på ingen måde  det er bare noget –  det er min nye dragt –​rank hvorledes  der ligger jo deres dragt 
nora ,nora å  ja den  men det er en anden  jeg har bestilt den –  torvald må ikke vide det –
rank ,rank aha  der har vi altså den store hemmelighed 
nora ,nora ja visst  gå bare ind til ham  han sidder i det indre værelse  hold ham op så længe –
rank ,rank vær rolig  han skal ikke slippe fra mig 
nora ,nora  og han står og venter i køkkenet 
stuepigen ,stuepigen ja  han kom op bagtrappen –
nora ,nora men sagde du ham ikke  at her var nogen 
stuepigen ,stuepigen jo  men det hjalp ikke 
nora ,nora han vil ikke gå igen 
stuepigen ,stuepigen nej  han går ikke  før han får talt med fruen 
nora ,nora så lad ham komme ind  men sagte  helene  du må ikke sige det til nogen  det er en over  raskelse for min mand ​stuepigen ja  ja  jeg forstår nok –
nora ,nora det forfærdelige sker  det kommer alligevel  nej  nej  nej  det kan ikke ske  det skal ikke ske 
nora ,nora  tal sagte  min mand er hjemme 
krogstad ,krogstad nå  lad ham det 
nora ,nora hvad vil de mig 
krogstad ,krogstad få vide besked om noget 
nora ,nora så skynd dem  hvad er det 
krogstad ,krogstad de ved vel  at jeg har fået min opsigelse 
nora ,nora jeg kunde ikke forhindre det  herr krogstad   jeg har kæmpet til det yderste for deres sag  men det hjalp ikke noget ​krogstad har deres mand så liden kærlighed til dem  ​han ved   hvad jeg kan udsætte dem for  og alligevel vover han –
nora ,nora hvor kan de tænke  at han har fået det at vide 
krogstad ,krogstad å nej  jeg tænkte det nu heller ikke  det ligned slet ikke min gode torvald helmer at vise så meget mandsmod –
nora ,nora herr krogstad  jeg kræver agtelse for min mand 
krogstad ,krogstad bevares  al skyldig agtelse  men siden fruen holder dette her så ængstelig skjult  så tør jeg vel antage  at de også har fåt lidt bedre op  lysning end igår  om hvad de egentlig har gjort 
nora ,nora mere  end de nogensinde kunde lære mig 
krogstad ,krogstad ja  slig en dårlig jurist som jeg –
nora ,nora hvad er det  de vil mig 
krogstad ,krogstad bare se  hvorledes det stod til med dem  fru helmer  jeg har gået og tænkt på dem hele dagen  en inkassator  en vinkelskriver  en – nå ​en  som jeg  har også lidt af det  som kaldes for hjertelag  ser de 
nora ,nora så vis det  tænk på mine små børn 
krogstad ,krogstad har de og deres mand tænkt på mine  men det kan nu være det samme  det var bare det jeg vilde sige dem  at de ikke behøver at tage denne sag altfor alvorligt  der vil ikke for det første ske nogen påtale fra min side 
nora ,nora å nej  ikke sandt  det vidste jeg nok krogstad det hele kan jo ordnes i al mindelighed  det behøver slet ikke at komme ud iblandt folk  det blir bare imellem os tre 
nora ,nora min mand må aldrig få noget at vide om dette 
krogstad ,krogstad hvorledes vil de kunne forhindre det  kan de kanske betale  hvad der står til rest 
nora ,nora nej  ikke nu straks ​krogstad eller har de kanske udvej til at rejse penge en af dagene 
nora ,nora ingen udvej  som jeg vil gøre brug af 
krogstad ,krogstad ja  det vilde nu ikke have nyttet dem noget alligevel  om de så stod her med aldrig så mange kontanter i hånden  så fik de ikke deres forskrivning ifra mig for det 
nora ,nora så forklar mig da  hvad de vil bruge den til 
krogstad ,krogstad jeg vil bare beholde den  – ha’e den i mit værge  der er ingen uvedkommende  som får nys om det  hvis de derfor skulde gå her med en eller anden fortvivlet beslutning –
nora ,nora det gør jeg 
krogstad ,krogstad – hvis de skulde tænke på at løbe fra hus og hjem –
nora ,nora det gør jeg 
krogstad ,krogstad – eller de skulde tænke på det  som værre er –
nora ,nora hvor kan de vide det 
krogstad ,krogstad – så lad sligt fare 
nora ,nora hvor kan de vide  at jeg tænker på det 
krogstad ,krogstad de fleste af os tænker på det i førstningen  jeg tænkte også på det  men jeg havde minsæl ikke mod –
nora ,nora  jeg ikke heller 
krogstad ,krogstad  nej  ikke sandt  de har ikke mod til det  de heller 
nora ,nora jeg har det ikke  jeg har det ikke 
krogstad ,krogstad det vilde også være en stor dumhed  når bare den første huslige storm er over –  jeg har her i lommen brev til deres mand –
nora ,nora og der står det altsammen 
krogstad ,krogstad i så skånsomme udtryk  som muligt 
nora ,nora  det brev må han ikke få  riv det istykker igen  jeg vil gøre udvej til penge alligevel 
krogstad ,krogstad om forladelse  frue  men jeg tror  jeg sagde dem nylig –
nora ,nora å jeg taler ikke om de penge  jeg skylder dem  lad mig få vide  hvor stor en sum de fordrer af min mand  så skal jeg skaffe pengene 
krogstad ,krogstad jeg fordrer ingen penge af deres mand 
nora ,nora hvad fordrer de da 
krogstad ,krogstad det skal de få vide  jeg vil påfode  frue  jeg vil tilvejrs  og det skal deres mand hjælpe mig med  i halvandet år har jeg ikke gjort mig skyldig i noget uhæderligt  jeg har i al den tid kæmpet med de trangeste kår  jeg var tilfreds med at arbejde mig op skridt for skridt  nu er jeg jaget væk og jeg lar mig ikke nøjes med bare at tages til nåde igen  jeg vil tilvejrs  siger jeg dem  jeg vil ind i banken igen  – ha’e en højere stil  ling  deres mand skal oprette en post for mig –
nora ,nora det gør han aldrig 
krogstad ,krogstad han gør det  jeg kender ham  han vover ikke at kny  og er jeg først derinde sammen med ham  da skal de bare få se  inden et år skal jeg være direktørens højre hånd  det skal bli nils krogstad og ikke torvald helmer  som styrer aktiebanken 
nora ,nora det skal de aldrig komme til at opleve 
krogstad ,krogstad vil de kanske – 
nora ,nora nu har jeg mod til det 
krogstad ,krogstad å de skræmmer mig ikke  en fin forvænt dame  som de –
nora ,nora de skal få se  de skal få se 
krogstad ,krogstad under isen kanske  ned i det kolde  kul  sorte vand  og så til våren flyde op  styg  ukendelig  med affaldet hår –
nora ,nora de skræmmer mig ikke 
krogstad ,krogstad de skræmmer heller ikke mig  sligt noget​ gør man ikke  fru helmer  hvad vilde det des  uden nytte til  jeg har ham jo ligefuldt i lommen 
nora ,nora bagefter  når ikke jeg længer – ​krogstad glemmer de  at da er jeg rådig over deres eftermæle 
nora ,nora  krogstad ja  nu har jeg forberedt dem  gør så ingen dumheder  når helmer har fået mit brev  så venter jeg bud fra ham  og husk vel på  at det er deres mand selv  som har tvunget mig ind igen på denne slags veje  det skal jeg aldrig tilgive ham  farvel  frue 
nora ,nora  går  gi’er ikke brevet af  å nej  nej  det vilde jo også være umuligt   hvad er det  han står udenfor  går ikke ned  over trapperne  betænker han sig  skulde han – 
nora ,nora  i brevkassen   der ligger det  – torvald  torvald  – nu er vi redningsløse 
fru ,fru linde  ja nu ved jeg ikke mere at rette  skulde vi kanske prøve – 
nora ,nora  kristine  kom her 
fru ,fru linde  hvad fejler dig   du ser ud som forstyrret 
nora ,nora kom her  ser du det brev  der  se  – gennem ruden i brevkassen 
frulinde ,frulinde ja  ja  jeg ser det nok 
nora ,nora det brev er fra krogstad –
frulinde ,frulinde nora  – det er krogstad  som har lånt dig pengene ​nora ja  og nu får torvald alting at vide 
frulinde ,frulinde å tro mig  nora  det er bedst for jer begge 
nora ,nora der er mere  end du ved om  jeg har skrevet et falsk navn –
frulinde ,frulinde men for himlens skyld – 
nora ,nora nu er det bare det  jeg vil sige dig  kri  stine  at du skal være mit vidne 
frulinde ,frulinde hvorledes vidne  hvad skal jeg – 
nora ,nora dersom jeg kommer til at gå fra forstanden  – og det kunde jo godt hænde –
frulinde ,frulinde nora 
nora ,nora eller der skulde tilstøde mig noget andet  – noget  således at jeg ikke kunde være tilstede her –
frulinde ,frulinde nora  nora  du er jo rent som fra dig selv 
nora ,nora hvis der så skulde være nogen  som vilde tage alt på sig  hele skylden  forstår du –
frulinde ,frulinde ja  ja  men hvor kan du tænke – 
nora ,nora da skal du vidne  at det ikke er sandt  kri  stine  jeg er slet ikke fra mig selv  jeg har min fulde forstand nu  og jeg siger dig  der har ikke nogen anden vidst om det  jeg alene har gjort det altsammen  husk på det 
frulinde ,frulinde det skal jeg nok  men jeg forstår ikke alt dette 
nora ,nora å  hvor skulde du kunne forstå det  det er jo det vidunderlige  som nu vil ske 
frulinde ,frulinde det vidunderlige 
nora ,nora ja  det vidunderlige  men det er så for  færdeligt  kristine  – det må ikke ske  ikke for nogen pris i verden 
frulinde ,frulinde jeg vil gå lige hen og tale med krogstad 
nora ,nora gå ikke hen til ham  han gør dig noget ondt 
frulinde ,frulinde der var en tid da han gerne havde gjort  hvad det skulde være  for min skyld 
nora ,nora han ​frulinde hvor bor han 
nora ,nora å  hvad ved jeg –  jo   her er hans kort  men brevet  brevet – ​helmer  nora 
nora ,nora  å   hvad er det  hvad vil du mig 
helmer ,helmer nå  nå  bliv bare ikke så forskrækket  vi kommer jo ikke  du har jo stængt døren  prøver du kanske 
nora ,nora ja  ja  jeg prøver  jeg blir så smuk  tor  vald 
fru ,fru linde   han bor jo lige her om hjørnet 
nora ,nora ja  men det nytter jo ikke  vi er rednings  løse  brevet ligger jo i kassen 
frulinde ,frulinde og din mand har nøglen 
nora ,nora ja  altid 
frulinde ,frulinde krogstad må kræve sit brev tilbage ulæst  han må finde på et påskud –
nora ,nora men just på denne tid plejer torvald –​frulinde forhal det  gå ind til ham sålænge  jeg kommer igen  så fort jeg kan 
nora ,nora  torvald 
helmer ,helmer  nå  tør man endelig slippe ind i sin egen stue igen  kom  rank  nu skal vi da få se –   men hvad er det 
nora ,nora hvilket  kære torvald 
helmer ,helmer rank forberedte mig på en storartet forklæd  ningsscene 
rank ,rank  jeg forstod det så  men jeg tog altså fejl 
nora ,nora ja  der får ingen beundre mig i min pragt før imorgen 
helmer ,helmer men  kære nora  du ser så anstrængt ud  har du øvet dig formeget 
nora ,nora nej  jeg har slet ikke øvet mig endnu ​helmer det blir dog nødvendigt –
nora ,nora ja  det blir aldeles nødvendigt  torvald  men jeg kan ingen vej komme uden din hjælp  jeg har rent glemt det altsammen 
helmer ,helmer å vi skal snart friske det op igen 
nora ,nora ja  tag dig endelig af mig  torvald  vil du love mig det  å  jeg er så ængstelig  det store selskab –  du må ofre dig ganske for mig iaften   ikke en smule forretninger  ikke en pen i hånden  hvad  ikke sandt  kære torvald 
helmer ,helmer det lover jeg dig  iaften skal jeg være helt og holdent til din tjeneste  – du lille hjælpeløse tingest  – hm  det er sandt  et vil jeg dog først –
nora ,nora hvad vil du se derude 
helmer ,helmer bare se om der skulde være kommet breve 
nora ,nora nej  nej  gør ikke det  torvald 
helmer ,helmer hvad nu 
nora ,nora torvald  jeg be’er dig  der er ingen 
helmer ,helmer lad mig dog se 
helmer ,helmer  aha 
nora ,nora jeg kan ikke danse imorgen  hvis jeg ikke får prøve med dig 
helmer ,helmer  er du virkelig så bange  kære nora 
nora ,nora ja  så umådelig bange  lad mig få prøve straks  der er endnu tid  før vi går tilbords  å sæt dig ned og spil for mig  kære torvald  ret på mig  vejled mig  som du plejer 
helmer ,helmer gerne  meget gerne  siden du ønsker det 
nora ,nora  ​spil nu for mig  nu vil jeg danse 
helmer ,helmer  langsommere  – langsommere 
nora ,nora kan ikke anderledes 
helmer ,helmer ikke så voldsomt  nora 
nora ,nora just så må det være 
helmer ,helmer  nej  nej  dette går aldeles ikke 
nora ,nora  var det ikke det  jeg sagde dig 
rank ,rank lad mig spille for hende 
helmer ,helmer  ja gør det  så kan jeg bedre vejlede hende 
fru ,fru linde  ah – 
nora ,nora  her ser du løjer  kristine 
helmer ,helmer men kæreste bedste nora  du danser jo  som om det gik på livet løs 
nora ,nora det gør det jo også 
helmer ,helmer rank  hold op  dette er jo den rene gal  skab  hold op  siger jeg 
helmer ,helmer  dette havde jeg dog aldrig kunnet tro  du har jo glemt alt  hvad jeg har lært dig 
nora ,nora  der ser du selv 
helmer ,helmer nå  her må rigtignok vejledning til 
nora ,nora ja  du ser  hvor nødvendigt det er  du må vejlede mig lige til det sidste  lover du mig det  torvald ​helmer det kan du trygt stole på 
nora ,nora du skal ikke  hverken idag eller imorgen  have tanke for noget andet end mig  du skal ikke åbne noget brev  – ikke åbne brevkassen –​helmer aha  det er endnu angsten for dette men  neske –
nora ,nora å ja  ja  det også 
helmer ,helmer nora  jeg ser det på dig  der ligger alt brev fra ham 
nora ,nora jeg ved ikke  jeg tror det  men du skal ikke læse sligt noget nu  der må ikke komme noget stygt ind imellem os før alting er forbi 
rank ,rank  du bør ikke sige hende imod 
helmer ,helmer  barnet skal få sin vilje  men imorgen nat  når du har danset –
nora ,nora da er du fri 
stuepigen ,stuepigen  frue  bordet er dækket 
nora ,nora vi vil ha’e champagne  helene 
stuepigen ,stuepigen godt  frue 
helmer ,helmer ej  ej  – stort gilde altså 
nora ,nora champagne gilde til den lyse morgen   og lidt makroner  helene  mange  – for en gangs skyld 
helmer ,helmer  så  så  så  ikke denne opskræmte vildhed  vær nu min egen lille lærkefugl  som du plejer 
nora ,nora å ja  det skal jeg nok  men gå ind så  længe  og de også  doktor rank  kristine  du må hjælpe mig at få håret sat op 
rank ,rank  der er da vel aldrig noget – sådant noget ivente 
helmer ,helmer å langtfra  kære  det er slet ikke andet  ​end denne barnagtige angst  som jeg fortalte dig om 
nora ,nora nu  
frulinde ,frulinde rejst på landet 
nora ,nora jeg så det på dig 
frulinde ,frulinde han kommer hjem imorgen aften  jeg skrev en seddel til ham ​nora det skulde du ladet være  du skal ingen  ting forhindre  det er dog igrunden en jubel  dette her  at gå og vente på det vidunderlige 
frulinde ,frulinde hvad er det  du venter på 
nora ,nora å  det kan ikke du forstå  gå ind til dem  nu kommer jeg på øjeblikket 
nora ,nora  fem  syv timer til midnat  så fireogtyve timer til næste midnat  da er tarantellaen ude  fireogtyve og syv  enogtredive timer at leve i 
helmer ,helmer  men hvor blir så lille lærkefuglen af 
nora ,nora  her er lærkefuglen 
tredje ,tredje akt 
fru ,fru linde  endnu ikke  og nu er det dog på den højeste tid  hvis han bare ikke –  ah  der er han   kom ind  her er ingen 
sagfører ,sagfører krogstad  jeg fandt en seddel fra dem hjemme  hvad skal dette her betyde 
frulinde ,frulinde jeg må nødvendig tale med dem 
krogstad ,krogstad så  og det må nødvendig ske her i huset 
